unique_id,year,date_sampled,doy,times_sampled,block,site,site_type,time,plant_species,collector,family,genus,genus_species,caste,tongue,notes
3485,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,appositus,W,long,
3486,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,appositus,W,long,
3487,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Pyrrocoma crocea","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3488,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Pyrrocoma crocea","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3489,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Pyrrocoma crocea","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3490,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Helianthella quinquenervis","R. Billingsley",Apidae,Bombus,sylvicola,W,short,
3491,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3492,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3493,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3494,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3495,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3496,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3497,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3498,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3499,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3500,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3501,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3502,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3503,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3504,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Aconitum columbianum","S. Griffin",Apidae,Bombus,bifarius,W,short,
3505,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Pyrrocoma crocea","S. Griffin",Apidae,Bombus,bifarius,W,short,
3506,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Trifolium sp.","S. Griffin",Apidae,Bombus,bifarius,W,short,
3507,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Trifolium sp.","S. Griffin",Apidae,Bombus,bifarius,W,short,
3508,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Trifolium sp.","S. Griffin",Apidae,Bombus,bifarius,W,short,
3509,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Trifolium sp.","S. Griffin",Apidae,Bombus,bifarius,W,short,
3510,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Trifolium sp.","S. Griffin",Apidae,Bombus,bifarius,W,short,
3511,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,fervidus,W,long,
3512,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,fervidus,W,long,
3513,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Trifolium sp.","S. Griffin",Apidae,Bombus,fervidus,W,long,
3514,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Aconitum columbianum","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3515,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3516,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Pentaphylloides floribunda","S. Griffin",Apidae,Bombus,occidentalis,W,short,
3517,2015,27-Jul,208,5,A,Tuttle,veratrum,AM,"Trifolium sp.","S. Griffin",Apidae,Bombus,rufocinctus,W,short,
3518,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,appositus,Q,long,
3519,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,flavifrons,M,medium,
3520,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,Q,long,
3521,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3522,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3523,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3524,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3525,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Pyrrocoma crocea","S. Griffin",Apidae,Bombus,bifarius,W,short,
3526,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Pyrrocoma crocea","S. Griffin",Apidae,Bombus,bifarius,W,short,
3527,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Trifolium sp.","S. Griffin",Apidae,Bombus,bifarius,W,short,
3528,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Trifolium sp.","S. Griffin",Apidae,Bombus,bifarius,W,short,
3529,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Trifolium sp.","S. Griffin",Apidae,Bombus,bifarius,W,short,
3530,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Trifolium sp.","S. Griffin",Apidae,Bombus,bifarius,W,short,
3531,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3532,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3533,2015,27-Jul,208,5,A,Tuttle,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3534,2015,27-Jul,208,5,A,Willey,willow,AM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,flavifrons,W,medium,
3535,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","R. Billingsley",Apidae,Bombus,flavifrons,W,medium,
3536,2015,27-Jul,208,5,A,Willey,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3537,2015,27-Jul,208,5,A,Willey,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,Q,long,
3538,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3539,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3540,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3541,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3542,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3543,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3544,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3545,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3546,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3547,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3548,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3549,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3550,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3551,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3552,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3553,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3554,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3555,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3556,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3557,2015,27-Jul,208,5,A,Willey,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,rufocinctus,W,short,
3558,2015,27-Jul,208,5,A,Willey,willow,PM,"Helianthella quinquenervis","R. Billingsley",Apidae,Bombus,appositus,W,long,
3559,2015,27-Jul,208,5,A,Willey,willow,PM,"Erigeron speciosus","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3560,2015,27-Jul,208,5,A,Willey,willow,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3561,2015,27-Jul,208,5,A,Willey,willow,PM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,balteatus,W,long,
3562,2015,27-Jul,208,5,A,Willey,willow,PM,"Dugaldia hoopesii","S. Griffin",Apidae,Bombus,bifarius,W,short,
3563,2015,27-Jul,208,5,A,Willey,willow,PM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3564,2015,27-Jul,208,5,A,Willey,willow,PM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3565,2015,27-Jul,208,5,A,Willey,willow,PM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3566,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Erigeron speciosus","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3567,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Helianthella quinquenervis","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3568,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Helianthella quinquenervis","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3569,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Helianthella quinquenervis","R. Billingsley",Apidae,Bombus,bifarius,M,short,
3570,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3571,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Aconitum columbianum","S. Griffin",Apidae,Bombus,balteatus,W,long,
3572,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3573,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3574,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,"Left blank, check against data sheets"
3575,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,fervidus,W,long,
3576,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Cirsium sp.","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3577,2015,28-Jul,209,5,B,Beaver,veratrum,AM,"Mertensia ciliata","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3578,2015,28-Jul,209,5,B,Beaver,veratrum,PM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,flavifrons,Q,medium,
3579,2015,28-Jul,209,5,B,Beaver,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3580,2015,28-Jul,209,5,B,Beaver,veratrum,PM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,balteatus,W,long,
3581,2015,28-Jul,209,5,B,Beaver,veratrum,PM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3582,2015,28-Jul,209,5,B,Beaver,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3583,2015,28-Jul,209,5,B,Beaver,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3584,2015,28-Jul,209,5,B,Beaver,veratrum,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,Q,medium,
3585,2015,28-Jul,209,5,B,Beaver,veratrum,PM,"Vicia americana","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3586,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,appositus,W,long,
3587,2015,28-Jul,209,5,B,Gothic,willow,AM,"Geranium richardsonii","R. Billingsley",Apidae,Bombus,bifarius,M,short,
3588,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,flavifrons,W,medium,
3589,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,flavifrons,W,medium,
3590,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,flavifrons,W,medium,
3591,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3592,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3593,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,M,long,
3594,2015,28-Jul,209,5,B,Gothic,willow,AM,"Potentilla pulcherrima","S. Griffin",Apidae,Bombus,appositus,W,long,
3595,2015,28-Jul,209,5,B,Gothic,willow,AM,"Cirsium sp.","S. Griffin",Apidae,Bombus,balteatus,W,long,
3596,2015,28-Jul,209,5,B,Gothic,willow,AM,"Cirsium sp.","S. Griffin",Apidae,Bombus,balteatus,W,long,
3597,2015,28-Jul,209,5,B,Gothic,willow,AM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3598,2015,28-Jul,209,5,B,Gothic,willow,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3599,2015,28-Jul,209,5,B,Gothic,willow,AM,"Pyrrocoma crocea","S. Griffin",Apidae,Bombus,bifarius,W,short,
3600,2015,28-Jul,209,5,B,Gothic,willow,AM,"Pyrrocoma crocea","S. Griffin",Apidae,Bombus,bifarius,W,short,
3601,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,Q,medium,
3602,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3603,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3604,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3605,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3606,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3607,2015,28-Jul,209,5,B,Gothic,willow,AM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3608,2015,28-Jul,209,5,B,Gothic,willow,AM,"Potentilla pulcherrima","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3609,2015,28-Jul,209,5,B,Gothic,willow,AM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,frigidus,W,short,
3610,2015,28-Jul,209,5,B,Gothic,willow,PM,"Aconitum columbianum","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3611,2015,28-Jul,209,5,B,Gothic,willow,PM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3612,2015,28-Jul,209,5,B,Gothic,willow,PM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3613,2015,28-Jul,209,5,B,Gothic,willow,PM,"Delphinium barbeyi","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3614,2015,28-Jul,209,5,B,Gothic,willow,PM,"Erigeron speciosus","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3615,2015,28-Jul,209,5,B,Gothic,willow,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3616,2015,28-Jul,209,5,B,Gothic,willow,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,appositus,W,long,
3617,2015,28-Jul,209,5,B,Gothic,willow,PM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,balteatus,Q,long,
3618,2015,28-Jul,209,5,B,Gothic,willow,PM,"Ligularia bigelovii","S. Griffin",Apidae,Bombus,balteatus,W,long,
3619,2015,28-Jul,209,5,B,Gothic,willow,PM,"Ligularia bigelovii","S. Griffin",Apidae,Bombus,balteatus,W,long,
3620,2015,28-Jul,209,5,B,Gothic,willow,PM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3621,2015,28-Jul,209,5,B,Gothic,willow,PM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3622,2015,28-Jul,209,5,B,Gothic,willow,PM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,bifarius,W,short,
3623,2015,28-Jul,209,5,B,Gothic,willow,PM,"Ligularia bigelovii","S. Griffin",Apidae,Bombus,bifarius,W,short,
3624,2015,28-Jul,209,5,B,Gothic,willow,PM,"Delphinium barbeyi","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3625,2015,28-Jul,209,5,B,Seans,dry,AM,"Erigeron speciosus","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3626,2015,28-Jul,209,5,B,Seans,dry,AM,"Heterotheca villosa","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3627,2015,28-Jul,209,5,B,Seans,dry,AM,"Heterotheca villosa","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3628,2015,28-Jul,209,5,B,Seans,dry,AM,"Dugaldia hoopesii","S. Griffin",Apidae,Bombus,bifarius,W,short,
3629,2015,28-Jul,209,5,B,Seans,dry,AM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,bifarius,W,short,
3630,2015,28-Jul,209,5,B,Seans,dry,AM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,bifarius,W,short,
3631,2015,28-Jul,209,5,B,Seans,dry,AM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,bifarius,W,short,
3632,2015,28-Jul,209,5,B,Seans,dry,AM,"Solidago multiradiata","S. Griffin",Apidae,Bombus,bifarius,W,short,
3633,2015,28-Jul,209,5,B,Seans,dry,AM,"Ligularia bigelovii","S. Griffin",Apidae,Bombus,insularis,W,short,
3634,2015,28-Jul,209,5,B,Seans,dry,AM,"Campanula rotundifolia","S. Griffin",Apidae,Bombus,rufocinctus,W,short,
3635,2015,28-Jul,209,5,B,Seans,dry,AM,"Campanula rotundifolia","S. Griffin",Apidae,Bombus,rufocinctus,W,short,
3636,2015,28-Jul,209,5,B,Seans,dry,AM,"Campanula rotundifolia","S. Griffin",Apidae,Bombus,rufocinctus,W,short,
3637,2015,28-Jul,209,5,B,Seans,dry,AM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,Unknown,W,unknown,
3638,2015,28-Jul,209,5,B,Seans,dry,PM,"Linaria vulgaris","R. Billingsley",Apidae,Bombus,appositus,W,long,
3639,2015,28-Jul,209,5,B,Seans,dry,PM,"Erigeron speciosus","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3640,2015,28-Jul,209,5,B,Seans,dry,PM,"Heterotheca villosa","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3641,2015,28-Jul,209,5,B,Seans,dry,PM,"Linaria vulgaris","S. Griffin",Apidae,Bombus,appositus,W,long,
3642,2015,28-Jul,209,5,B,Seans,dry,PM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,balteatus,W,long,
3643,2015,28-Jul,209,5,B,Seans,dry,PM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3644,2015,28-Jul,209,5,B,Seans,dry,PM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,bifarius,W,short,
3645,2015,28-Jul,209,5,B,Seans,dry,PM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,bifarius,W,short,
3646,2015,28-Jul,209,5,B,Seans,dry,PM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,bifarius,W,short,
3647,2015,28-Jul,209,5,B,Seans,dry,PM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,bifarius,W,short,
3648,2015,28-Jul,209,5,B,Seans,dry,PM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,bifarius,W,short,
3649,2015,28-Jul,209,5,B,Seans,dry,PM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,bifarius,W,short,
3650,2015,28-Jul,209,5,B,Seans,dry,PM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,bifarius,W,short,
3651,2015,28-Jul,209,5,B,Seans,dry,PM,"Ligularia bigelovii","S. Griffin",Apidae,Bombus,bifarius,Q,short,
3652,2015,28-Jul,209,5,B,Seans,dry,PM,"Heterotheca villosa","S. Griffin",Apidae,Bombus,sylvicola,W,short,
3653,2015,29-Jul,210,5,D,Copper,willow,AM,"Solidago multiradiata","R. Billingsley",Apidae,Bombus,appositus,W,long,
3654,2015,29-Jul,210,5,D,Copper,willow,AM,"Castilleja sulphurea","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3655,2015,29-Jul,210,5,D,Copper,willow,AM,"Castilleja sulphurea","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3656,2015,29-Jul,210,5,D,Copper,willow,AM,"Helianthella quinquenervis","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3657,2015,29-Jul,210,5,D,Copper,willow,AM,"Vicia americana","R. Billingsley",Apidae,Bombus,bifarius,W,short,
3658,2015,29-Jul,210,5,D,Copper,willow,AM,"Castilleja sulphurea","R. Billingsley",Apidae,Bombus,fervidus,W,long,
3659,2015,29-Jul,210,5,D,Copper,willow,AM,"Castilleja sulphurea","R. Billingsley",Apidae,Bombus,fervidus,W,long,
3660,2015,29-Jul,210,5,D,Copper,willow,AM,"Helianthella quinquenervis","R. Billingsley",Apidae,Bombus,flavifrons,W,medium,
3661,2015,29-Jul,210,5,D,Copper,willow,AM,"Heliomeris multiflora","R. Billingsley",Apidae,Bombus,flavifrons,W,medium,
3662,2015,29-Jul,210,5,D,Hill,dry,AM,"Erigeron speciosus","R. Billingsley",Apidae,Bombus,sylvicola,W,short,
3663,2015,29-Jul,210,5,D,Hill,dry,PM,"Heterotheca villosa","R. Dalton",Apidae,Bombus,fervidus,W,long,
3664,2015,29-Jul,210,5,D,Hill,dry,PM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3665,2015,29-Jul,210,5,D,Hill,dry,PM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3666,2015,29-Jul,210,5,D,Hill,dry,PM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,frigidus,W,short,
3667,2015,29-Jul,210,5,D,Hill,dry,PM,"Campanula rotundifolia","S. Griffin",Apidae,Bombus,rufocinctus,W,short,
3668,2015,29-Jul,210,5,D,Little,veratrum,AM,"Helianthella quinquenervis","R. Dalton",Apidae,Bombus,flavifrons,M,medium,
3669,2015,29-Jul,210,5,D,Little,veratrum,AM,"Heliomeris multiflora","R. Dalton",Apidae,Bombus,frigidus,W,short,
3670,2015,29-Jul,210,5,D,Little,veratrum,AM,"Erigeron speciosus","S. Griffin",Apidae,Bombus,bifarius,W,short,
3671,2015,29-Jul,210,5,D,Little,veratrum,AM,"Castilleja sulphurea","S. Griffin",Apidae,Bombus,fervidus,W,long,
3672,2015,29-Jul,210,5,D,Little,veratrum,AM,"Castilleja sulphurea","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3673,2015,29-Jul,210,5,D,Little,veratrum,AM,"Frasera speciosa","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3674,2015,29-Jul,210,5,D,Little,veratrum,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,flavifrons,W,medium,
3675,2015,29-Jul,210,5,D,Little,veratrum,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,mixtus,W,short,
3676,2015,29-Jul,210,5,D,Little,veratrum,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,mixtus,W,short,
3677,2015,29-Jul,210,5,D,Little,veratrum,AM,"Helianthella quinquenervis","S. Griffin",Apidae,Bombus,mixtus,W,short,
