year,date_sampled,site,block,doy,times_sampled,habitat_type,bowls_down,bowls_up,bowl_time,start_am,am_nettime_hrs,am_netters,start_pm,pm_nettime_hrs,pm_netters,total_time,high_temp,wind,cloud_cover,precip,notes
2017,24-Aug,Almont,"Weather station",236,,"Weather station",10:20,15:20,5:00,10:30,1,"M. Stemkovski",14:14,1,"M. Stemkovski",2,,,,,
2017,28-Aug,Elko,"Elevation Transect",240,,"Elevation Transect",09:01,15:07,6:06,9:04,1,"M. Stemkovski, K. Brennan",14:20,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,28-Aug,"Mexican Cut","Weather station",240,,"Weather station",10:31,13:28,2:57,10:37,1,"M. Stemkovski, K. Brennan",12:41,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,29-Aug,Lypps,"Elevation Transect",241,,"Elevation Transect",10:00,15:35,5:35,10:07,1,"M. Stemkovski",13:53,1,"M. Stemkovski",2,,,,,
2017,29-Aug,CDOT,"Elevation Transect",241,,"Elevation Transect",09:30,17:13,7:43,11:32,1,"M. Stemkovski",15:53,1,"M. Stemkovski",2,,,,,
2017,30-Aug,Beaver,B,242,,Veratrum,09:06,13:54,4:48,09:12,1,"M. Stemkovski, K. Brennan",NA,0,"M. Stemkovski, K. Brennan",1,,,,,
2017,30-Aug,Gothic,B,242,,Willow,08:52,13:45,4:53,09:49,1,"M. Stemkovski, K. Brennan",NA,0,"M. Stemkovski, K. Brennan",1,,,,,
2017,30-Aug,Seans,B,242,,Dry,08:40,13:30,4:50,10:29,1,"M. Stemkovski, K. Brennan",13:11,0.22,"M. Stemkovski, K. Brennan",1.22,,,,,"Ended early because of rain"
2017,31-Aug,Copper,D,243,,Willow,09:25,15:10,5:45,09:30,1,"M. Stemkovski, K. Brennan",12:49,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,31-Aug,Little,D,243,,Veratrum,09:15,14:55,5:40,10:18,1,"M. Stemkovski, K. Brennan",13:29,1,"M. Stemkovski, K. Brennan",2,,,,,
2017,31-Aug,Hill,D,243,,Dry,09:05,14:45,5:40,11:08,1,"M. Stemkovski, K. Brennan",14:10,1,"M. Stemkovski, K. Brennan",2,,,,,
2018,14-May,Almont,"Weather station",134,1,"Weather station",9:25,16:55,7:30,9:34,1,"M. Stemkovski",13:09,1,"M. Stemkovski",2,,,,,
2018,14-May,"Almont Curve","Elevation transect",134,1,"Elevation transect",8:55,16:15,7:20,11:08,1,"M. Stemkovski",14:37,1,"M. Stemkovski",2,,,,,
2018,15-May,CDOT,"Elevation transect",135,1,"Elevation transect",8:10,15:55,7:45,10:54,1,"M. Stemkovski",14:29,1,"M. Stemkovski",2,,,,,
2018,15-May,Lypps,"Elevation transect",135,1,"Elevation transect",8:40,16:20,7:40,9:20,1,"M. Stemkovski",12:49,1,"M. Stemkovski",2,,,,,
2018,16-May,Davids,A,136,1,Dry,8:55,15:05,6:10,9:56,1,"M. Stemkovski",12:49,1,"M. Stemkovski",2,,,,,
2018,17-May,Willey,A,137,1,Willow,9:00,15:35,6:35,10:45,0.6,"M. Stemkovski",13:05,1,"M. Stemkovski",1.6,,,,,
2018,17-May,Tuttle,A,137,1,Veratrum,9:10,15:52,6:42,11:25,0.72,"M. Stemkovski",14:22,1,"M. Stemkovski",1.72,,,,,
2018,21-May,Seans,B,141,1,Dry,10:05,14:55,4:50,10:13,1,"M. Stemkovski",13:50,1,"M. Stemkovski",2,,,,,
2018,22-May,Copper,D,142,1,Willow,9:20,13:36,4:16,9:43,1,"M. Stemkovski, R. Dalton",NA,0,NA,1,,,,,
2018,22-May,Little,D,142,1,Veratrum,9:02,12:35,3:33,10:24,1,"M. Stemkovski, R. Dalton",NA,0,NA,1,,,,,
2018,22-May,Hill,D,142,1,Dry,8:47,13:20,4:33,11:09,1,"M. Stemkovski, R. Dalton",NA,0,NA,1,,,,,
2018,23-May,Beaver,B,143,1,Veratrum,9:25,15:40,6:15,9:53,1,"M. Stemkovski",12:56,1,"M. Stemkovski",2,,,,,
2018,23-May,Gothic,B,143,1,Willow,9:10,15:45,6:35,11:01,1,"M. Stemkovski",14:15,1,"M. Stemkovski",2,,,,,
2018,24-May,Rustlers,"Elevation transect",144,1,"Elevation transect",10:25,14:35,4:10,10:39,1,"M. Stemkovski",13:28,1,"M. Stemkovski",2,,,,,
2018,28-May,"Almont Curve","Elevation transect",148,2,"Elevation transect",9:10,15:12,6:02,11:05,1,"M. Stemkovski",13:55,1,"M. Stemkovski",2,,,,,
2018,28-May,Almont,"Weather station",148,2,"Weather station",9:35,13:25,3:50,9:45,1,"M. Stemkovski",12:52,1,"M. Stemkovski",2,,,,,
2018,29-May,CDOT,"Elevation transect",149,2,"Elevation transect",9:10,16:10,7:00,11:02,1,"M. Stemkovski, I. Breckheimer",15:02,1,"M. Stemkovski",2,,,,,
2018,29-May,Lypps,"Elevation transect",149,2,"Elevation transect",9:35,16:39,7:04,10:01,1,"M. Stemkovski, I. Breckheimer",13:30,1,"M. Stemkovski",2,,,,,
2018,30-May,Davids,A,150,2,Dry,9:40,14:35,4:55,9:50,1,"M. Stemkovski",13:18,1,"M. Stemkovski",2,,,,,
2018,31-May,Tuttle,A,151,2,Veratrum,9:45,16:20,6:35,10:00,1,"M. Stemkovski",13:30,1,"M. Stemkovski",2,,,,,
2018,31-May,Willey,A,151,2,Willow,9:32,16:30,6:58,11:18,1,"M. Stemkovski",14:40,1,"M. Stemkovski",2,,,,,
2018,01-Jun,Elko,"Elevation transect",152,1,"Elevation transect",10:40,12:02,1:22,10:55,1,"M. Stemkovski",NA,0,NA,1,,,,,
2018,04-Jun,Rustlers,"Elevation transect",155,2,"Elevation transect",9:30,14:00,4:30,9:50,1,"M. Stemkovski",12:22,1,"M. Stemkovski",2,,,,,
2018,06-Jun,Little,D,157,2,Veratrum,10:15,14:45,4:30,10:25,1,"M. Stemkovski",13:07,1,"M. Stemkovski",2,,,,,
2018,07-Jun,Hill,D,158,2,Dry,10:22,17:00,6:38,10:32,1,"M. Stemkovski",14:29,1,"M. Stemkovski",2,,,,,
2018,07-Jun,Copper,D,158,2,Willow,9:55,16:42,6:47,11:55,1,"M. Stemkovski",15:30,1,"M. Stemkovski",2,,,,,
2018,08-Jun,Seans,B,159,2,Dry,10:05,14:56,4:51,10:20,1,"M. Stemkovski",13:33,1,"M. Stemkovski",2,,,,,
2018,11-Jun,"Almont Curve","Elevation transect",162,3,"Elevation transect",10:10,16:30,6:20,12:08,1,"M. Stemkovski",15:28,1,"M. Stemkovski",2,,,,,
2018,11-Jun,Almont,"Weather station",162,3,"Weather station",10:40,17:05,6:25,10:51,1,"M. Stemkovski",14:38,0.12,"M. Stemkovski",1.12,,,,,
2018,12-Jun,Beaver,B,163,2,Veratrum,9:13,15:25,6:12,10:13,1,"M. Stemkovski, M. Turnley, L. Naslund",13:36,1,"M. Stemkovski, M. Turnley",2,,,,,
2018,12-Jun,Gothic,B,163,2,Willow,9:00,15:10,6:10,10:56,1,"M. Stemkovski, M. Turnley, L. Naslund",14:24,1,"M. Stemkovski, M. Turnley",2,,,,,
2018,13-Jun,CDOT,"Elevation transect",164,3,"Elevation transect",9:05,14:00,4:55,10:38,1,"M. Stemkovski, M. Turnley, L. Naslund",13:19,1,"M. Stemkovski, M. Turnley, L. Naslund",2,,,,,
2018,13-Jun,Lypps,"Elevation transect",164,3,"Elevation transect",9:22,13:55,4:33,9:46,1,"M. Stemkovski, M. Turnley, L. Naslund",12:37,1,"M. Stemkovski, M. Turnley, L. Naslund",2,,,,,
2018,14-Jun,Tuttle,A,165,3,Veratrum,9:35,16:00,6:25,9:47,1,"M. Stemkovski, L. Naslund, R. Irwin",13:31,1,"M. Stemkovski, R. Irwin",2,,,,,
2018,14-Jun,Willey,A,165,3,Willow,9:25,16:10,6:45,10:48,1,"M. Stemkovski, L. Naslund, R. Irwin",14:25,1,"M. Stemkovski, R. Irwin",2,,,,,
2018,14-Jun,Davids,A,165,3,Dry,8:35,15:47,7:12,11:43,1,"M. Stemkovski, L. Naslund, R. Irwin",15:16,1,"M. Stemkovski, R. Irwin",2,,,,,
2018,15-Jun,Elko,"Elevation transect",166,2,"Elevation transect",NA,NA,NA,9:34,1,"M. Stemkovski, M. Turnley, L. Naslund",NA,0,NA,1,,,,,
2018,18-Jun,"Mexican Cut","Weather station",169,1,"Weather station",10:25,13:00,2:35,10:35,1,"M. Stemkovski, M. Turnley, L. Naslund",12:26,1,"M. Stemkovski, M. Turnley, L. Naslund",2,,,,,
2018,18-Jun,Elko,"Elevation transect",169,2,"Elevation transect",9:20,15:10,5:50,NA,0,NA,14:21,1,"M. Stemkovski, M. Turnley, L. Naslund",1,,,,,
2018,19-Jun,Rustlers,"Elevation transect",170,3,"Elevation transect",10:30,15:05,4:35,10:45,1,"M. Stemkovski",13:36,1,"M. Stemkovski",2,,,,,
2018,20-Jun,Beaver,B,171,3,Veratrum,9:25,15:30,6:05,9:31,1,"M. Stemkovski, M. Turnley",13:43,1,"M. Stemkovski, M. Turnley",2,,,,,
2018,20-Jun,Gothic,B,171,3,Willow,9:15,15:30,6:15,10:18,1,"M. Stemkovski, M. Turnley",14:38,1,"M. Stemkovski, M. Turnley",2,,,,,
2018,20-Jun,Seans,B,171,3,Dry,8:55,15:50,6:55,11:15,1,"M. Stemkovski, M. Turnley",15:59,1,"M. Stemkovski, M. Turnley",2,,,,,
2018,21-Jun,Copper,D,172,3,Willow,9:50,16:25,6:35,10:05,1,"M. Stemkovski, M. Turnley, R. Irwin",14:00,1,"M. Stemkovski, M. Turnley, R. Irwin",2,,,,,
2018,21-Jun,Little,D,172,3,Veratrum,9:38,16:10,6:32,10:42,1,"M. Stemkovski, M. Turnley, R. Irwin",14:35,1,"M. Stemkovski, M. Turnley, R. Irwin",2,,,,,
2018,21-Jun,Hill,D,172,3,Dry,9:25,16:00,6:35,11:24,1,"M. Stemkovski, M. Turnley, R. Irwin",15:15,1,"M. Stemkovski, M. Turnley, R. Irwin",2,,,,,
2018,26-Jun,Tuttle,A,177,4,Veratrum,9:17,17:20,8:03,9:25,1,"M. Stemkovski, L. Naslund, R. Irwin",13:12,1,"M. Stemkovski, L. Naslund, R. Irwin",2,,,,,
2018,26-Jun,Willey,A,177,4,Willow,9:05,17:00,7:55,10:07,1,"M. Stemkovski, L. Naslund, R. Irwin",14:47,1,"M. Stemkovski, L. Naslund, R. Irwin",2,,,,,
2018,26-Jun,Davids,A,177,4,Dry,8:25,16:38,8:13,11:02,1,"M. Stemkovski, L. Naslund, R. Irwin",15:39,1,"M. Stemkovski, L. Naslund, R. Irwin",2,,,,,
2018,27-Jun,CDOT,"Elevation transect",178,4,"Elevation transect",9:25,13:55,4:30,10:47,1,"M. Stemkovski, L. Naslund, M. Turnley",13:27,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,27-Jun,Lypps,"Elevation transect",178,4,"Elevation transect",9:50,14:15,4:25,10:05,1,"M. Stemkovski, L. Naslund, M. Turnley",12:37,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,28-Jun,"Almont Curve","Elevation transect",179,4,"Elevation transect",9:20,15:00,5:40,11:00,1,"M. Stemkovski, R. Dalton",12:35,1,"M. Stemkovski, R. Dalton",2,,,,,
2018,28-Jun,Almont,"Weather station",179,4,"Weather station",9:55,14:35,4:40,10:11,1,"M. Stemkovski, R. Dalton",13:58,1,"M. Stemkovski, R. Dalton",2,,,,,
2018,02-Jul,"Mexican Cut","Weather station",183,2,"Weather station",11:15,15:30,4:15,11:20,1,"M. Stemkovski, L. Naslund, M. Turnley",14:40,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,02-Jul,Elko,"Elevation transect",183,3,"Elevation transect",9:43,16:50,7:07,9:47,1,"M. Stemkovski, L. Naslund, M. Turnley",16:28,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,03-Jul,Beaver,B,184,4,Veratrum,9:25,15:32,6:07,9:37,1,"M. Stemkovski, M. Turnley, R. Irwin",13:53,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,03-Jul,Gothic,B,184,4,Willow,9:15,15:45,6:30,10:23,1,"M. Stemkovski, M. Turnley, R. Irwin",13:12,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,03-Jul,Seans,B,184,4,Dry,9:00,16:00,7:00,11:10,1,"M. Stemkovski, M. Turnley, R. Irwin",NA,0,NA,1,,,,,
2018,05-Jul,Rustlers,"Elevation transect",186,4,"Elevation transect",9:10,12:05,2:55,9:30,1,"M. Stemkovski",NA,0,NA,1,,,,,
2018,06-Jul,Copper,D,187,4,Willow,10:00,16:30,6:30,10:10,1,"M. Stemkovski, L. Naslund, M. Turnley",13:42,1,"M. Stemkovski, M. Turnley, R. Irwin",2,,,,,
2018,06-Jul,Little,D,187,4,Veratrum,9:45,16:30,6:45,10:49,1,"M. Stemkovski, L. Naslund, M. Turnley",14:16,1,"M. Stemkovski, M. Turnley, R. Irwin",2,,,,,
2018,06-Jul,Hill,D,187,4,Dry,9:35,16:40,7:05,11:36,1,"M. Stemkovski, L. Naslund, M. Turnley",15:06,1,"M. Stemkovski, M. Turnley, R. Irwin",2,,,,,
2018,10-Jul,Tuttle,A,191,5,Veratrum,9:40,14:40,5:00,9:50,1,"M. Stemkovski, L. Naslund, M. Turnley",13:38,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,10-Jul,Davids,A,191,5,Dry,8:55,15:20,6:25,11:25,1,"M. Stemkovski, L. Naslund, M. Turnley",NA,0,NA,1,,,,,
2018,10-Jul,Willey,A,191,5,Willow,9:30,14:40,5:10,10:32,1,"M. Stemkovski, L. Naslund, M. Turnley",12:59,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,11-Jul,"Almont Curve","Elevation transect",192,5,"Elevation transect",10:00,13:25,3:25,12:00,1,"M. Stemkovski",NA,0,NA,1,,,,,
2018,11-Jul,Almont,"Weather station",192,5,"Weather station",10:40,13:49,3:09,10:50,0.666666,"M. Stemkovski",NA,0,NA,0.666666,,,,,
2018,13-Jul,Lypps,"Elevation transect",194,5,"Elevation transect",9:35,13:25,3:50,9:42,1,"M. Stemkovski, R. Irwin",12:32,1,"M. Stemkovski, R. Irwin",2,,,,,
2018,13-Jul,CDOT,"Elevation transect",194,5,"Elevation transect",9:15,13:50,4:35,10:46,1,"M. Stemkovski, R. Irwin",14:00,1,"M. Stemkovski, R. Irwin",2,,,,,
2018,16-Jul,Seans,B,197,5,Dry,8:55,16:30,7:35,11:41,1,"M. Stemkovski, L. Naslund, M. Turnley",15:43,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,16-Jul,Gothic,B,197,5,Willow,9:15,16:53,7:38,10:33,1,"M. Stemkovski, L. Naslund",14:31,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,16-Jul,Beaver,B,197,5,Veratrum,9:27,17:03,7:36,9:39,1,"M. Stemkovski, L. Naslund",13:55,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,17-Jul,"Mexican Cut","Weather station",198,3,"Weather station",11:39,13:55,2:16,11:39,1,"M. Stemkovski, R. Irwin , M. Turnley, D. Carley",13:21,1,"M. Turnley, R. Irwin, D. Carley",2,,,,,
2018,17-Jul,"North Elko","Elevation transect",198,1,"Elevation transect",9:55,14:20,4:25,10:02,1,"M. Stemkovski, R. Irwin , M. Turnley, D. Carley",NA,0,NA,1,,,,,
2018,18-Jul,Rustlers,"Elevation transect",199,5,"Elevation transect",9:55,16:40,6:45,10:05,1,"M. Stemkovski",14:38,1,"M. Stemkovski",2,,,,,
2018,19-Jul,Copper,D,200,5,Willow,10:07,15:37,5:30,10:15,1,"M. Stemkovski, L. Naslund, M. Turnley",10:15,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,19-Jul,Little,D,200,5,Veratrum,9:48,15:35,5:47,10:50,1,"M. Stemkovski, L. Naslund, M. Turnley, R. Irwin",13:57,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,19-Jul,Hill,D,200,5,Dry,9:25,16:25,7:00,11:46,1,"M. Stemkovski, L. Naslund, M. Turnley, R. Irwin",14:47,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,23-Jul,Tuttle,A,204,6,Veratrum,9:35,16:10,6:35,9:45,1,"M. Stemkovski, L. Naslund, M. Turnley",13:42,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,23-Jul,Willey,A,204,6,Willow,9:15,16:00,6:45,10:18,1,"M. Stemkovski, L. Naslund, M. Turnley",12:47,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,23-Jul,Davids,A,204,6,Dry,8:50,15:35,6:45,11:08,1,"M. Stemkovski, L. Naslund, M. Turnley",15:35,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,24-Jul,Almont,"Weather station",205,6,"Weather station",9:45,15:55,6:10,10:04,1,"R. Irwin",13:03,1,"R. Irwin",2,,,,,
2018,24-Jul,"Almont Curve","Elevation transect",205,6,"Elevation transect",9:20,15:25,6:05,11:25,1,"R. Irwin",14:22,1,"R. Irwin",2,,,,,
2018,26-Jul,Lypps,"Elevation transect",207,6,"Elevation transect",9:42,13:48,4:06,9:45,1,"R. Irwin",13:20,0.3,"R. Irwin",1.3,,,,,
2018,26-Jul,CDOT,"Elevation transect",207,6,"Elevation transect",9:15,15:30,6:15,11:15,1,"R. Irwin",14:12,1,"R. Irwin",2,,,,,
2018,30-Jul,"Mexican Cut","Weather station",211,4,"Weather station",11:05,14:05,3:00,11:15,1,"M. Stemkovski, M. Turnley",13:16,1,"M. Stemkovski, M. Turnley",2,,,,,
2018,30-Jul,"North Elko","Elevation transect",211,2,"Elevation transect",10:15,15:42,5:27,10:25,1,"M. Turnley",14:49,1,"M. Stemkovski, M. Turnley",2,,,,,
2018,31-Jul,Rustlers,"Elevation transect",212,6,"Elevation transect",10:10,15:30,5:20,10:20,1,"R. Irwin",13:20,1,"R. Irwin",2,,,,,
2018,01-Aug,Beaver,B,213,6,Veratrum,9:40,14:18,4:38,9:45,1,"M. Stemkovski, L. Naslund, M. Turnley",13:04,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,01-Aug,Gothic,B,213,6,Willow,9:25,14:12,4:47,10:19,1,"M. Stemkovski, L. Naslund, M. Turnley",13:45,0.783333,"M. Stemkovski, L. Naslund, M. Turnley",1.783333,,,,,
2018,01-Aug,Seans,B,213,6,Dry,9:00,14:40,5:40,11:10,1,"M. Stemkovski, L. Naslund, M. Turnley",NA,0,NA,1,,,,,
2018,02-Aug,Copper,D,214,6,Willow,9:51,14:40,4:49,10:09,1,"M. Stemkovski, L. Naslund, R. Irwin",12:49,1,"M. Stemkovski, L. Naslund, R. Irwin",2,,,,,
2018,02-Aug,Little,D,214,6,Veratrum,9:40,14:40,5:00,10:48,1,"M. Stemkovski, L. Naslund, R. Irwin",13:27,1,"M. Stemkovski, L. Naslund, R. Irwin",2,,,,,
2018,02-Aug,Hill,D,214,6,Dry,9:25,14:40,5:15,11:25,1,"M. Stemkovski, L. Naslund, R. Irwin",14:17,1,"M. Stemkovski, L. Naslund, R. Irwin",2,,,,,
2018,06-Aug,Tuttle,A,218,7,Veratrum,9:40,16:16,6:36,9:47,1,"M. Stemkovski, M. Turnley",12:58,1,"M. Stemkovski, M. Turnley",2,,,,,
2018,06-Aug,Willey,A,218,7,Willow,9:30,16:06,6:36,10:34,1,"M. Stemkovski, M. Turnley",13:51,1,"M. Stemkovski, M. Turnley",2,,,,,
2018,06-Aug,Davids,A,218,7,Dry,9:05,15:42,6:37,11:27,1,"M. Stemkovski, M. Turnley",14:50,1,"M. Stemkovski, M. Turnley",2,,,,,
2018,07-Aug,CDOT,"Elevation transect",219,7,"Elevation transect",9:00,15:47,6:47,11:05,1,"R. Irwin",14:40,1,"R. Irwin",2,,,,,
2018,07-Aug,Lypps,"Elevation transect",219,7,"Elevation transect",9:30,16:05,6:35,9:40,1,"R. Irwin",13:10,1,"R. Irwin",2,,,,,
2018,08-Aug,Almont,"Weather station",220,7,"Weather station",10:30,15:42,5:12,10:42,0.5,"M. Stemkovski",15:04,0.5,"M. Stemkovski",1,,,,,
2018,08-Aug,"Almont Curve","Elevation transect",220,7,"Elevation transect",9:55,16:07,6:12,11:47,1,"M. Stemkovski",13:55,1,"M. Stemkovski",2,,,,,
2018,13-Aug,Rustlers,"Elevation transect",225,7,"Elevation transect",10:28,15:13,4:45,10:38,1,"M. Stemkovski",13:30,1,"M. Stemkovski",2,,,,,
2018,14-Aug,Beaver,B,226,7,Veratrum,9:42,15:45,6:03,9:50,1,"M. Stemkovski, L. Naslund, M. Turnley",13:04,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,14-Aug,Gothic,B,226,7,Willow,9:30,15:32,6:02,10:18,1,"M. Stemkovski, L. Naslund, M. Turnley",13:41,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,14-Aug,Seans,B,226,7,Dry,9:12,15:15,6:03,11:03,1,"M. Stemkovski, L. Naslund, M. Turnley",14:24,1,"M. Stemkovski, L. Naslund, M. Turnley",2,,,,,
2018,16-Aug,"Mexican Cut","Weather station",228,5,"Weather station",11:20,12:38,1:18,11:26,1,"M. Stemkovski, R. Dalton",NA,0,NA,1,,,,,
2018,16-Aug,"North Elko","Elevation transect",228,3,"Elevation transect",9:35,13:30,3:55,9:45,1,"M. Stemkovski, R. Dalton",13:10,0.4,"M. Stemkovski, R. Dalton",1.4,,,,,
2018,17-Aug,Copper,D,229,7,Willow,10:05,14:24,4:19,10:10,1,"R. Irwin, L. Naslund",12:56,1,"R. Irwin, L. Naslund",2,,,,,
2018,17-Aug,Little,D,229,7,Veratrum,9:45,14:23,4:38,10:53,1,"R. Irwin, L. Naslund",13:28,1,"R. Irwin, L. Naslund, M. Stemkovski",2,,,,,
2018,17-Aug,Hill,D,229,7,Dry,9:18,14:20,5:02,11:37,1,"R. Irwin, L. Naslund, M. Stemkovski",13:59,0.7,"R. Irwin, L. Naslund, M. Stemkovski",1.7,,,,,
2018,20-Aug,Davids,A,232,8,Dry,8:35,15:53,7:18,11:18,1,"R. Irwin, L. Naslund, M. Stemkovski",15:11,1,"R. Irwin, L. Naslund, M. Stemkovski",2,,,,,
2018,20-Aug,Willey,A,232,8,Willow,9:30,16:30,7:00,10:26,1,"R. Irwin, L. Naslund, M. Stemkovski",14:06,1,"M. Stemkovski, L. Naslund",2,,,,,
2018,20-Aug,Tuttle,A,232,8,Veratrum,9:43,16:45,7:02,9:48,1,"R. Irwin, L. Naslund, M. Stemkovski",13:02,1,"M. Stemkovski, L. Naslund",2,,,,,
2018,21-Aug,Seans,B,233,8,Dry,9:41,13:50,4:09,9:50,1,"L. Naslund",12:50,0.45,"L. Naslund",1.45,,,,,
2018,21-Aug,Rustlers,"Elevation transect",233,8,"Elevation transect",10:07,11:29,1:22,10:28,0.35,"M. Stemkovski",13:40,0.266666,"M. Stemkovski",0.616666,,,,,
2018,21-Aug,"North Elko","Elevation transect",233,4,"Elevation transect",10:00,14:02,4:02,10:15,1,"R. Irwin",12:15,1,"R. Irwin",2,,,,,
2019,27-May,Almont,"Weather Station",147,1,"Weather Station",10:50,16:05,5:15,11:02,1,"R. Dalton, R. Dickson, A. Woolman",14:08,1,"R. Dalton, R. Dickson, A. Woolman",2,,,,,"Morning cloudy; chilly and windy but no rain"
2019,27-May,"Almont Curve","Elevational Transect",147,1,"Elevational Transect",10:15,16:40,6:25,12:00,1,"R. Dalton, R. Dickson, A. Woolman",13:15,1,"R. Dalton, R. Dickson, A. Woolman",2,,,,,
2019,31-May,Almont,"Weather Station",151,2,"Weather Station",10:45,16:57,6:12,10:50,1,"R. Dickson",15:30,1,"R. Dickson",2,,,,,"Saw B. appositus but didn't net; saw lassioglossums on Arielanchier alimifolia and Erigeron but didn't net; solitaries visiting Phlox hoodii but none netted A.M. sunny; slight breeze. PM partly cloudy; slight breeze"
2019,31-May,"Almont Curve","Elevational Transect",151,2,"Elevational Transect",10:10,17:30,7:20,12:30,1,"R. Dickson",13:55,1,"R. Dickson",2,,,,,"Partly cloudy; tiny sprinkles a couple of times, more clouds in P.M.; Saw B. appositus visiting a blue flag; also a B. huntii nest searching with no landing on flowers (in the PM)"
2019,02-Jun,CDOT,"Elevational Transect",153,1,"Elevational Transect",9:50,14:30,4:40,9:55,1,"R. Dickson",NA,0,NA,1,,,,,"Arrived to pick up bowls in lightning/rain storm - waited it out to get bowls for safety; were probaby in rain for about 15 mins AM sunny and warm with a little wind"
2019,02-Jun,Lypps,"Elevational Transect",153,1,"Elevational Transect",9:20,13:45,4:25,11:22,1,"R. Dickson",NA,0,"R. Dickson",1,,,,,"Warm and sunny in A.M.; 30 mins in it got a little cloudy and some wind but bees still out; picked up bowls because of storm; no PM sampling because of storm"
2019,06-Jun,Seans,B,157,1,Dry,9:15,16:30,7:15,10:00,1,"R. Dickson",13:10,1,"R. Dickson",2,,,,,"AM Warm sunny clear; Claytonia wasn't all the way open during first 30 min of survey; PM warm sunny slight breeze clear"
2019,08-Jun,Davids,A,159,1,Dry,9:30,16:30,7:00,11:15,1,"R. Dickson",14:20,1,"R. Dickson",2,,,,,"AM: Sunny and clear; slight breeze; a little more wind in the PM"
2019,10-Jun,Tuttle,A,161,1,Veratrum,11:18,17:05,5:47,11:25,1,"R. Dickson, R. Irwin",13:42,1,"R. Dickson, R. Irwin",2,,,,,"AM breezy and sunny; PM slightly windy"
2019,10-Jun,Willey,A,161,1,Willow,10:00,16:40,6:40,12:49,1,"R. Dickson, R. Irwin",15:08,1,"R. Dickson, R. Irwin",2,,,,,
2019,11-Jun,Rustlers,"Elevational Transect",162,1,"Elevational Transect",11:00,14:20,3:20,11:20,1,"R. Dickson, R. Irwin",13:03,1,"R. Dickson",2,,,,,"AM windy and sunny; PM windy and sunny RGD and REI split evenly in AM; RGD only in PM"
2019,12-Jun,Beaver,B,163,1,Veratrum,10:50,15:40,4:50,13:10,1,"R. Dickson, R. Irwin",14:40,0.53,"R. Irwin",1.53,,,,,"Slightly windy in the AM"
2019,12-Jun,Gothic,B,163,1,Willow,11:50,15:30,3:40,11:58,1,"R. Dickson, R. Irwin",14:38,0.5,"R. Dickson",1.5,,,,,"AM slightly windy; PM slight breeze"
2019,14-Jun,Almont,"Weather Station",165,3,"Weather Station",9:50,16:30,6:40,10:05,1,"R. Dickson, H. Benkoski",15:10,1,"R. Dickson, H. Benkoski",2,,,,,"AM sunny and warm, slight breeze; PM windy, sunny, partly cloudy"
2019,14-Jun,"Almont Curve","Elevational Transect",165,3,"Elevational Transect",9:10,17:30,8:20,11:20,1,"R. Dickson, H. Benkoski",13:45,1,"R. Dickson, H. Benkoski",2,,,,,"AM sunny and warm; PM some wind and clouds; sunny and warm"
2019,19-Jun,Copper,D,170,1,Willow,10:27,15:15,4:48,10:36,1,"R. Irwin",13:15,1,"H. Benkoski",2,,,,,"9 bowls in snow; no bees in snow bowls; 60% of site in snow due to avalanche; tried to follow transects; PM windy with some clouds"
2019,19-Jun,Hill,D,170,1,Dry,9:55,15:55,6:00,10:38,1,"H. Benkoski",13:00,1,"R. Dickson",2,,,,,"1/4 of site transect has snow; 1 white bowl blew away during sampling (no bees recovered); windy in PM with some clouds"
2019,19-Jun,Little,D,170,1,Veratrum,10:09,15:30,5:21,10:40,1,"R. Dickson",13:01,1,"R. Irwin",2,,,,,"8 bowls in snow; no bees went into snow bowls; 90% of site in snow; shifted transect to take into acount non-avalanche affected area; PM was windy with some clouds"
