"site","year","species","sex","date","ab","site","year","species","sex"
"Davids",2012,"Osmia simillima","M",2012-06-26,0,"Davids",2012,"Osmia simillima","M"
"Davids",2012,"Osmia simillima","M",2012-07-09,0,"Davids",2012,"Osmia simillima","M"
"Davids",2012,"Osmia simillima","M",2012-07-24,0,"Davids",2012,"Osmia simillima","M"
"Davids",2012,"Osmia simillima","M",2012-08-08,0,"Davids",2012,"Osmia simillima","M"
"Davids",2012,"Osmia simillima","M",2012-08-20,0,"Davids",2012,"Osmia simillima","M"
"Davids",2012,"Hoplitis fulgida","F",2012-05-01,0,"Davids",2012,"Hoplitis fulgida","F"
"Davids",2012,"Hoplitis fulgida","F",2012-05-14,0,"Davids",2012,"Hoplitis fulgida","F"
"Davids",2012,"Hoplitis fulgida","F",2012-05-29,0,"Davids",2012,"Hoplitis fulgida","F"
"Davids",2012,"Hoplitis fulgida","F",2012-06-11,1,"Davids",2012,"Hoplitis fulgida","F"
"Davids",2012,"Hoplitis fulgida","F",2012-06-26,1,"Davids",2012,"Hoplitis fulgida","F"
"Davids",2012,"Hoplitis fulgida","F",2012-07-09,0,"Davids",2012,"Hoplitis fulgida","F"
"Davids",2012,"Hoplitis fulgida","F",2012-07-24,0,"Davids",2012,"Hoplitis fulgida","F"
"Davids",2012,"Hoplitis fulgida","F",2012-08-08,0,"Davids",2012,"Hoplitis fulgida","F"
"Davids",2012,"Hoplitis fulgida","F",2012-08-20,0,"Davids",2012,"Hoplitis fulgida","F"
"Davids",2012,"Osmia subaustralis","M",2012-05-01,0,"Davids",2012,"Osmia subaustralis","M"
"Davids",2012,"Osmia subaustralis","M",2012-05-14,0,"Davids",2012,"Osmia subaustralis","M"
"Davids",2012,"Osmia subaustralis","M",2012-05-29,0,"Davids",2012,"Osmia subaustralis","M"
"Davids",2012,"Osmia subaustralis","M",2012-06-11,2,"Davids",2012,"Osmia subaustralis","M"
"Davids",2012,"Osmia subaustralis","M",2012-06-26,0,"Davids",2012,"Osmia subaustralis","M"
"Davids",2012,"Osmia subaustralis","M",2012-07-09,0,"Davids",2012,"Osmia subaustralis","M"
"Davids",2012,"Osmia subaustralis","M",2012-07-24,0,"Davids",2012,"Osmia subaustralis","M"
"Davids",2012,"Osmia subaustralis","M",2012-08-08,0,"Davids",2012,"Osmia subaustralis","M"
"Davids",2012,"Osmia subaustralis","M",2012-08-20,0,"Davids",2012,"Osmia subaustralis","M"
"Davids",2012,"Hoplitis robusta","M",2012-05-01,0,"Davids",2012,"Hoplitis robusta","M"
"Davids",2012,"Hoplitis robusta","M",2012-05-14,0,"Davids",2012,"Hoplitis robusta","M"
"Davids",2012,"Hoplitis robusta","M",2012-05-29,0,"Davids",2012,"Hoplitis robusta","M"
"Davids",2012,"Hoplitis robusta","M",2012-06-11,1,"Davids",2012,"Hoplitis robusta","M"
"Davids",2012,"Hoplitis robusta","M",2012-06-26,1,"Davids",2012,"Hoplitis robusta","M"
"Davids",2012,"Hoplitis robusta","M",2012-07-09,0,"Davids",2012,"Hoplitis robusta","M"
"Davids",2012,"Hoplitis robusta","M",2012-07-24,0,"Davids",2012,"Hoplitis robusta","M"
"Davids",2012,"Hoplitis robusta","M",2012-08-08,0,"Davids",2012,"Hoplitis robusta","M"
"Davids",2012,"Hoplitis robusta","M",2012-08-20,0,"Davids",2012,"Hoplitis robusta","M"
"Davids",2012,"Pseudopanurgus bakeri","F",2012-05-01,0,"Davids",2012,"Pseudopanurgus bakeri","F"
"Davids",2012,"Pseudopanurgus bakeri","F",2012-05-14,0,"Davids",2012,"Pseudopanurgus bakeri","F"
"Davids",2012,"Pseudopanurgus bakeri","F",2012-05-29,0,"Davids",2012,"Pseudopanurgus bakeri","F"
"Davids",2012,"Pseudopanurgus bakeri","F",2012-06-11,0,"Davids",2012,"Pseudopanurgus bakeri","F"
"Davids",2012,"Pseudopanurgus bakeri","F",2012-06-26,1,"Davids",2012,"Pseudopanurgus bakeri","F"
"Davids",2012,"Pseudopanurgus bakeri","F",2012-07-09,3,"Davids",2012,"Pseudopanurgus bakeri","F"
"Davids",2012,"Pseudopanurgus bakeri","F",2012-07-24,2,"Davids",2012,"Pseudopanurgus bakeri","F"
"Davids",2012,"Pseudopanurgus bakeri","F",2012-08-08,0,"Davids",2012,"Pseudopanurgus bakeri","F"
"Davids",2012,"Pseudopanurgus bakeri","F",2012-08-20,0,"Davids",2012,"Pseudopanurgus bakeri","F"
"Davids",2012,"Megachile inermis","F",2012-05-01,0,"Davids",2012,"Megachile inermis","F"
"Davids",2012,"Megachile inermis","F",2012-05-14,0,"Davids",2012,"Megachile inermis","F"
"Davids",2012,"Megachile inermis","F",2012-05-29,0,"Davids",2012,"Megachile inermis","F"
"Davids",2012,"Megachile inermis","F",2012-06-11,0,"Davids",2012,"Megachile inermis","F"
"Davids",2012,"Megachile inermis","F",2012-06-26,1,"Davids",2012,"Megachile inermis","F"
"Davids",2012,"Megachile inermis","F",2012-07-09,0,"Davids",2012,"Megachile inermis","F"
"Davids",2012,"Megachile inermis","F",2012-07-24,0,"Davids",2012,"Megachile inermis","F"
"Davids",2012,"Megachile inermis","F",2012-08-08,0,"Davids",2012,"Megachile inermis","F"
"Davids",2012,"Megachile inermis","F",2012-08-20,0,"Davids",2012,"Megachile inermis","F"
"Davids",2012,"Panurginus cressoniellus","M",2012-05-01,0,"Davids",2012,"Panurginus cressoniellus","M"
"Davids",2012,"Panurginus cressoniellus","M",2012-05-14,0,"Davids",2012,"Panurginus cressoniellus","M"
"Davids",2012,"Panurginus cressoniellus","M",2012-05-29,0,"Davids",2012,"Panurginus cressoniellus","M"
"Davids",2012,"Panurginus cressoniellus","M",2012-06-11,0,"Davids",2012,"Panurginus cressoniellus","M"
"Davids",2012,"Panurginus cressoniellus","M",2012-06-26,1,"Davids",2012,"Panurginus cressoniellus","M"
"Davids",2012,"Panurginus cressoniellus","M",2012-07-09,0,"Davids",2012,"Panurginus cressoniellus","M"
"Davids",2012,"Panurginus cressoniellus","M",2012-07-24,0,"Davids",2012,"Panurginus cressoniellus","M"
"Davids",2012,"Panurginus cressoniellus","M",2012-08-08,0,"Davids",2012,"Panurginus cressoniellus","M"
"Davids",2012,"Panurginus cressoniellus","M",2012-08-20,0,"Davids",2012,"Panurginus cressoniellus","M"
"Davids",2012,"Panurginus cressoniellus","F",2012-05-01,0,"Davids",2012,"Panurginus cressoniellus","F"
"Davids",2012,"Panurginus cressoniellus","F",2012-05-14,0,"Davids",2012,"Panurginus cressoniellus","F"
"Davids",2012,"Panurginus cressoniellus","F",2012-05-29,0,"Davids",2012,"Panurginus cressoniellus","F"
"Davids",2012,"Panurginus cressoniellus","F",2012-06-11,0,"Davids",2012,"Panurginus cressoniellus","F"
"Davids",2012,"Panurginus cressoniellus","F",2012-06-26,1,"Davids",2012,"Panurginus cressoniellus","F"
"Davids",2012,"Panurginus cressoniellus","F",2012-07-09,0,"Davids",2012,"Panurginus cressoniellus","F"
"Davids",2012,"Panurginus cressoniellus","F",2012-07-24,0,"Davids",2012,"Panurginus cressoniellus","F"
"Davids",2012,"Panurginus cressoniellus","F",2012-08-08,0,"Davids",2012,"Panurginus cressoniellus","F"
"Davids",2012,"Panurginus cressoniellus","F",2012-08-20,0,"Davids",2012,"Panurginus cressoniellus","F"
"Davids",2012,"Andrena apacheorum/columbiana","F",2012-05-01,0,"Davids",2012,"Andrena apacheorum/columbiana","F"
"Davids",2012,"Andrena apacheorum/columbiana","F",2012-05-14,0,"Davids",2012,"Andrena apacheorum/columbiana","F"
"Davids",2012,"Andrena apacheorum/columbiana","F",2012-05-29,0,"Davids",2012,"Andrena apacheorum/columbiana","F"
"Davids",2012,"Andrena apacheorum/columbiana","F",2012-06-11,0,"Davids",2012,"Andrena apacheorum/columbiana","F"
"Davids",2012,"Andrena apacheorum/columbiana","F",2012-06-26,0,"Davids",2012,"Andrena apacheorum/columbiana","F"
"Davids",2012,"Andrena apacheorum/columbiana","F",2012-07-09,1,"Davids",2012,"Andrena apacheorum/columbiana","F"
"Davids",2012,"Andrena apacheorum/columbiana","F",2012-07-24,1,"Davids",2012,"Andrena apacheorum/columbiana","F"
"Davids",2012,"Andrena apacheorum/columbiana","F",2012-08-08,0,"Davids",2012,"Andrena apacheorum/columbiana","F"
"Davids",2012,"Andrena apacheorum/columbiana","F",2012-08-20,0,"Davids",2012,"Andrena apacheorum/columbiana","F"
"Davids",2012,"Coelioxys sodalis","F",2012-05-01,0,"Davids",2012,"Coelioxys sodalis","F"
"Davids",2012,"Coelioxys sodalis","F",2012-05-14,0,"Davids",2012,"Coelioxys sodalis","F"
"Davids",2012,"Coelioxys sodalis","F",2012-05-29,0,"Davids",2012,"Coelioxys sodalis","F"
"Davids",2012,"Coelioxys sodalis","F",2012-06-11,0,"Davids",2012,"Coelioxys sodalis","F"
"Davids",2012,"Coelioxys sodalis","F",2012-06-26,0,"Davids",2012,"Coelioxys sodalis","F"
"Davids",2012,"Coelioxys sodalis","F",2012-07-09,1,"Davids",2012,"Coelioxys sodalis","F"
"Davids",2012,"Coelioxys sodalis","F",2012-07-24,0,"Davids",2012,"Coelioxys sodalis","F"
"Davids",2012,"Coelioxys sodalis","F",2012-08-08,0,"Davids",2012,"Coelioxys sodalis","F"
"Davids",2012,"Coelioxys sodalis","F",2012-08-20,0,"Davids",2012,"Coelioxys sodalis","F"
"Davids",2012,"Dianthidium heterulkei","F",2012-05-01,0,"Davids",2012,"Dianthidium heterulkei","F"
"Davids",2012,"Dianthidium heterulkei","F",2012-05-14,0,"Davids",2012,"Dianthidium heterulkei","F"
"Davids",2012,"Dianthidium heterulkei","F",2012-05-29,0,"Davids",2012,"Dianthidium heterulkei","F"
"Davids",2012,"Dianthidium heterulkei","F",2012-06-11,0,"Davids",2012,"Dianthidium heterulkei","F"
"Davids",2012,"Dianthidium heterulkei","F",2012-06-26,0,"Davids",2012,"Dianthidium heterulkei","F"
"Davids",2012,"Dianthidium heterulkei","F",2012-07-09,1,"Davids",2012,"Dianthidium heterulkei","F"
"Davids",2012,"Dianthidium heterulkei","F",2012-07-24,0,"Davids",2012,"Dianthidium heterulkei","F"
"Davids",2012,"Dianthidium heterulkei","F",2012-08-08,0,"Davids",2012,"Dianthidium heterulkei","F"
"Davids",2012,"Dianthidium heterulkei","F",2012-08-20,0,"Davids",2012,"Dianthidium heterulkei","F"
"Davids",2012,"Colletes nigrifrons","F",2012-05-01,0,"Davids",2012,"Colletes nigrifrons","F"
"Davids",2012,"Colletes nigrifrons","F",2012-05-14,0,"Davids",2012,"Colletes nigrifrons","F"
"Davids",2012,"Colletes nigrifrons","F",2012-05-29,0,"Davids",2012,"Colletes nigrifrons","F"
"Davids",2012,"Colletes nigrifrons","F",2012-06-11,0,"Davids",2012,"Colletes nigrifrons","F"
"Davids",2012,"Colletes nigrifrons","F",2012-06-26,0,"Davids",2012,"Colletes nigrifrons","F"
"Davids",2012,"Colletes nigrifrons","F",2012-07-09,1,"Davids",2012,"Colletes nigrifrons","F"
"Davids",2012,"Colletes nigrifrons","F",2012-07-24,0,"Davids",2012,"Colletes nigrifrons","F"
"Davids",2012,"Colletes nigrifrons","F",2012-08-08,0,"Davids",2012,"Colletes nigrifrons","F"
"Davids",2012,"Colletes nigrifrons","F",2012-08-20,0,"Davids",2012,"Colletes nigrifrons","F"
"Davids",2012,"Osmia puscilla","F",2012-05-01,0,"Davids",2012,"Osmia puscilla","F"
"Davids",2012,"Osmia puscilla","F",2012-05-14,0,"Davids",2012,"Osmia puscilla","F"
"Davids",2012,"Osmia puscilla","F",2012-05-29,0,"Davids",2012,"Osmia puscilla","F"
"Davids",2012,"Osmia puscilla","F",2012-06-11,0,"Davids",2012,"Osmia puscilla","F"
"Davids",2012,"Osmia puscilla","F",2012-06-26,0,"Davids",2012,"Osmia puscilla","F"
"Davids",2012,"Osmia puscilla","F",2012-07-09,1,"Davids",2012,"Osmia puscilla","F"
"Davids",2012,"Osmia puscilla","F",2012-07-24,0,"Davids",2012,"Osmia puscilla","F"
"Davids",2012,"Osmia puscilla","F",2012-08-08,0,"Davids",2012,"Osmia puscilla","F"
"Davids",2012,"Osmia puscilla","F",2012-08-20,0,"Davids",2012,"Osmia puscilla","F"
"Davids",2012,"Hoplitis robusta","F",2012-05-01,0,"Davids",2012,"Hoplitis robusta","F"
"Davids",2012,"Hoplitis robusta","F",2012-05-14,0,"Davids",2012,"Hoplitis robusta","F"
"Davids",2012,"Hoplitis robusta","F",2012-05-29,0,"Davids",2012,"Hoplitis robusta","F"
"Davids",2012,"Hoplitis robusta","F",2012-06-11,0,"Davids",2012,"Hoplitis robusta","F"
"Davids",2012,"Hoplitis robusta","F",2012-06-26,0,"Davids",2012,"Hoplitis robusta","F"
"Davids",2012,"Hoplitis robusta","F",2012-07-09,2,"Davids",2012,"Hoplitis robusta","F"
"Davids",2012,"Hoplitis robusta","F",2012-07-24,0,"Davids",2012,"Hoplitis robusta","F"
"Davids",2012,"Hoplitis robusta","F",2012-08-08,3,"Davids",2012,"Hoplitis robusta","F"
"Davids",2012,"Hoplitis robusta","F",2012-08-20,0,"Davids",2012,"Hoplitis robusta","F"
"Davids",2012,"Pseudopanurgus didirupa","F",2012-05-01,0,"Davids",2012,"Pseudopanurgus didirupa","F"
"Davids",2012,"Pseudopanurgus didirupa","F",2012-05-14,0,"Davids",2012,"Pseudopanurgus didirupa","F"
"Davids",2012,"Pseudopanurgus didirupa","F",2012-05-29,0,"Davids",2012,"Pseudopanurgus didirupa","F"
"Davids",2012,"Pseudopanurgus didirupa","F",2012-06-11,0,"Davids",2012,"Pseudopanurgus didirupa","F"
"Davids",2012,"Pseudopanurgus didirupa","F",2012-06-26,0,"Davids",2012,"Pseudopanurgus didirupa","F"
"Davids",2012,"Pseudopanurgus didirupa","F",2012-07-09,3,"Davids",2012,"Pseudopanurgus didirupa","F"
"Davids",2012,"Pseudopanurgus didirupa","F",2012-07-24,2,"Davids",2012,"Pseudopanurgus didirupa","F"
"Davids",2012,"Pseudopanurgus didirupa","F",2012-08-08,0,"Davids",2012,"Pseudopanurgus didirupa","F"
"Davids",2012,"Pseudopanurgus didirupa","F",2012-08-20,0,"Davids",2012,"Pseudopanurgus didirupa","F"
"Davids",2012,"Osmia albolateralis","F",2012-05-01,0,"Davids",2012,"Osmia albolateralis","F"
"Davids",2012,"Osmia albolateralis","F",2012-05-14,0,"Davids",2012,"Osmia albolateralis","F"
"Davids",2012,"Osmia albolateralis","F",2012-05-29,0,"Davids",2012,"Osmia albolateralis","F"
"Davids",2012,"Osmia albolateralis","F",2012-06-11,0,"Davids",2012,"Osmia albolateralis","F"
"Davids",2012,"Osmia albolateralis","F",2012-06-26,0,"Davids",2012,"Osmia albolateralis","F"
"Davids",2012,"Osmia albolateralis","F",2012-07-09,1,"Davids",2012,"Osmia albolateralis","F"
"Davids",2012,"Osmia albolateralis","F",2012-07-24,0,"Davids",2012,"Osmia albolateralis","F"
"Davids",2012,"Osmia albolateralis","F",2012-08-08,1,"Davids",2012,"Osmia albolateralis","F"
"Davids",2012,"Osmia albolateralis","F",2012-08-20,0,"Davids",2012,"Osmia albolateralis","F"
"Davids",2012,"Andrena costillensis","M",2012-05-01,0,"Davids",2012,"Andrena costillensis","M"
"Davids",2012,"Andrena costillensis","M",2012-05-14,0,"Davids",2012,"Andrena costillensis","M"
"Davids",2012,"Andrena costillensis","M",2012-05-29,0,"Davids",2012,"Andrena costillensis","M"
"Davids",2012,"Andrena costillensis","M",2012-06-11,0,"Davids",2012,"Andrena costillensis","M"
"Davids",2012,"Andrena costillensis","M",2012-06-26,0,"Davids",2012,"Andrena costillensis","M"
"Davids",2012,"Andrena costillensis","M",2012-07-09,1,"Davids",2012,"Andrena costillensis","M"
"Davids",2012,"Andrena costillensis","M",2012-07-24,0,"Davids",2012,"Andrena costillensis","M"
"Davids",2012,"Andrena costillensis","M",2012-08-08,0,"Davids",2012,"Andrena costillensis","M"
"Davids",2012,"Andrena costillensis","M",2012-08-20,0,"Davids",2012,"Andrena costillensis","M"
"Davids",2012,"Calliopsis teucrii","F",2012-05-01,0,"Davids",2012,"Calliopsis teucrii","F"
"Davids",2012,"Calliopsis teucrii","F",2012-05-14,0,"Davids",2012,"Calliopsis teucrii","F"
"Davids",2012,"Calliopsis teucrii","F",2012-05-29,0,"Davids",2012,"Calliopsis teucrii","F"
"Davids",2012,"Calliopsis teucrii","F",2012-06-11,0,"Davids",2012,"Calliopsis teucrii","F"
"Davids",2012,"Calliopsis teucrii","F",2012-06-26,0,"Davids",2012,"Calliopsis teucrii","F"
"Davids",2012,"Calliopsis teucrii","F",2012-07-09,1,"Davids",2012,"Calliopsis teucrii","F"
"Davids",2012,"Calliopsis teucrii","F",2012-07-24,0,"Davids",2012,"Calliopsis teucrii","F"
"Davids",2012,"Calliopsis teucrii","F",2012-08-08,0,"Davids",2012,"Calliopsis teucrii","F"
"Davids",2012,"Calliopsis teucrii","F",2012-08-20,0,"Davids",2012,"Calliopsis teucrii","F"
"Davids",2012,"Hylaeus annulatus","F",2012-05-01,0,"Davids",2012,"Hylaeus annulatus","F"
"Davids",2012,"Hylaeus annulatus","F",2012-05-14,0,"Davids",2012,"Hylaeus annulatus","F"
"Davids",2012,"Hylaeus annulatus","F",2012-05-29,0,"Davids",2012,"Hylaeus annulatus","F"
"Davids",2012,"Hylaeus annulatus","F",2012-06-11,0,"Davids",2012,"Hylaeus annulatus","F"
"Davids",2012,"Hylaeus annulatus","F",2012-06-26,0,"Davids",2012,"Hylaeus annulatus","F"
"Davids",2012,"Hylaeus annulatus","F",2012-07-09,1,"Davids",2012,"Hylaeus annulatus","F"
"Davids",2012,"Hylaeus annulatus","F",2012-07-24,0,"Davids",2012,"Hylaeus annulatus","F"
"Davids",2012,"Hylaeus annulatus","F",2012-08-08,0,"Davids",2012,"Hylaeus annulatus","F"
"Davids",2012,"Hylaeus annulatus","F",2012-08-20,0,"Davids",2012,"Hylaeus annulatus","F"
"Davids",2012,"Andrena cyanophila","F",2012-05-01,0,"Davids",2012,"Andrena cyanophila","F"
"Davids",2012,"Andrena cyanophila","F",2012-05-14,0,"Davids",2012,"Andrena cyanophila","F"
"Davids",2012,"Andrena cyanophila","F",2012-05-29,0,"Davids",2012,"Andrena cyanophila","F"
"Davids",2012,"Andrena cyanophila","F",2012-06-11,0,"Davids",2012,"Andrena cyanophila","F"
"Davids",2012,"Andrena cyanophila","F",2012-06-26,0,"Davids",2012,"Andrena cyanophila","F"
"Davids",2012,"Andrena cyanophila","F",2012-07-09,1,"Davids",2012,"Andrena cyanophila","F"
"Davids",2012,"Andrena cyanophila","F",2012-07-24,1,"Davids",2012,"Andrena cyanophila","F"
"Davids",2012,"Andrena cyanophila","F",2012-08-08,0,"Davids",2012,"Andrena cyanophila","F"
"Davids",2012,"Andrena cyanophila","F",2012-08-20,0,"Davids",2012,"Andrena cyanophila","F"
"Davids",2012,"Halictus virgatellus","M",2012-05-01,0,"Davids",2012,"Halictus virgatellus","M"
"Davids",2012,"Halictus virgatellus","M",2012-05-14,0,"Davids",2012,"Halictus virgatellus","M"
"Davids",2012,"Halictus virgatellus","M",2012-05-29,0,"Davids",2012,"Halictus virgatellus","M"
"Davids",2012,"Halictus virgatellus","M",2012-06-11,0,"Davids",2012,"Halictus virgatellus","M"
"Davids",2012,"Halictus virgatellus","M",2012-06-26,0,"Davids",2012,"Halictus virgatellus","M"
"Davids",2012,"Halictus virgatellus","M",2012-07-09,3,"Davids",2012,"Halictus virgatellus","M"
"Davids",2012,"Halictus virgatellus","M",2012-07-24,0,"Davids",2012,"Halictus virgatellus","M"
"Davids",2012,"Halictus virgatellus","M",2012-08-08,0,"Davids",2012,"Halictus virgatellus","M"
"Davids",2012,"Halictus virgatellus","M",2012-08-20,0,"Davids",2012,"Halictus virgatellus","M"
"Davids",2012,"Andrena apacheorum/columbiana","M",2012-05-01,0,"Davids",2012,"Andrena apacheorum/columbiana","M"
"Davids",2012,"Andrena apacheorum/columbiana","M",2012-05-14,0,"Davids",2012,"Andrena apacheorum/columbiana","M"
"Davids",2012,"Andrena apacheorum/columbiana","M",2012-05-29,0,"Davids",2012,"Andrena apacheorum/columbiana","M"
"Davids",2012,"Andrena apacheorum/columbiana","M",2012-06-11,0,"Davids",2012,"Andrena apacheorum/columbiana","M"
"Davids",2012,"Andrena apacheorum/columbiana","M",2012-06-26,0,"Davids",2012,"Andrena apacheorum/columbiana","M"
"Davids",2012,"Andrena apacheorum/columbiana","M",2012-07-09,1,"Davids",2012,"Andrena apacheorum/columbiana","M"
"Davids",2012,"Andrena apacheorum/columbiana","M",2012-07-24,0,"Davids",2012,"Andrena apacheorum/columbiana","M"
"Davids",2012,"Andrena apacheorum/columbiana","M",2012-08-08,0,"Davids",2012,"Andrena apacheorum/columbiana","M"
"Davids",2012,"Andrena apacheorum/columbiana","M",2012-08-20,0,"Davids",2012,"Andrena apacheorum/columbiana","M"
"Davids",2012,"Epeolus compactus","M",2012-05-01,0,"Davids",2012,"Epeolus compactus","M"
"Davids",2012,"Epeolus compactus","M",2012-05-14,0,"Davids",2012,"Epeolus compactus","M"
"Davids",2012,"Epeolus compactus","M",2012-05-29,0,"Davids",2012,"Epeolus compactus","M"
"Davids",2012,"Epeolus compactus","M",2012-06-11,0,"Davids",2012,"Epeolus compactus","M"
"Davids",2012,"Epeolus compactus","M",2012-06-26,0,"Davids",2012,"Epeolus compactus","M"
"Davids",2012,"Epeolus compactus","M",2012-07-09,1,"Davids",2012,"Epeolus compactus","M"
"Davids",2012,"Epeolus compactus","M",2012-07-24,0,"Davids",2012,"Epeolus compactus","M"
"Davids",2012,"Epeolus compactus","M",2012-08-08,0,"Davids",2012,"Epeolus compactus","M"
"Davids",2012,"Epeolus compactus","M",2012-08-20,0,"Davids",2012,"Epeolus compactus","M"
"Davids",2012,"Hylaeus annulatus","M",2012-05-01,0,"Davids",2012,"Hylaeus annulatus","M"
"Davids",2012,"Hylaeus annulatus","M",2012-05-14,0,"Davids",2012,"Hylaeus annulatus","M"
"Davids",2012,"Hylaeus annulatus","M",2012-05-29,0,"Davids",2012,"Hylaeus annulatus","M"
"Davids",2012,"Hylaeus annulatus","M",2012-06-11,0,"Davids",2012,"Hylaeus annulatus","M"
"Davids",2012,"Hylaeus annulatus","M",2012-06-26,0,"Davids",2012,"Hylaeus annulatus","M"
"Davids",2012,"Hylaeus annulatus","M",2012-07-09,1,"Davids",2012,"Hylaeus annulatus","M"
"Davids",2012,"Hylaeus annulatus","M",2012-07-24,0,"Davids",2012,"Hylaeus annulatus","M"
"Davids",2012,"Hylaeus annulatus","M",2012-08-08,0,"Davids",2012,"Hylaeus annulatus","M"
"Davids",2012,"Hylaeus annulatus","M",2012-08-20,0,"Davids",2012,"Hylaeus annulatus","M"
"Davids",2012,"Osmia mertensiae","F",2012-05-01,0,"Davids",2012,"Osmia mertensiae","F"
"Davids",2012,"Osmia mertensiae","F",2012-05-14,0,"Davids",2012,"Osmia mertensiae","F"
"Davids",2012,"Osmia mertensiae","F",2012-05-29,0,"Davids",2012,"Osmia mertensiae","F"
"Davids",2012,"Osmia mertensiae","F",2012-06-11,0,"Davids",2012,"Osmia mertensiae","F"
"Davids",2012,"Osmia mertensiae","F",2012-06-26,0,"Davids",2012,"Osmia mertensiae","F"
"Davids",2012,"Osmia mertensiae","F",2012-07-09,0,"Davids",2012,"Osmia mertensiae","F"
"Davids",2012,"Osmia mertensiae","F",2012-07-24,0,"Davids",2012,"Osmia mertensiae","F"
"Davids",2012,"Osmia mertensiae","F",2012-08-08,1,"Davids",2012,"Osmia mertensiae","F"
"Davids",2012,"Osmia mertensiae","F",2012-08-20,0,"Davids",2012,"Osmia mertensiae","F"
