"species","sex","site","date","year","dataset","lat","lon","effort","ab","doy"
"Lasioglossum trizonatum","F","CDOT",2015-06-19,2015,"rmbl",38.78257,-106.87002,6.46666666666667,1,170
"Halictus tripartitus","F","CDOT",2015-06-19,2015,"rmbl",38.78257,-106.87002,6.46666666666667,1,170
"Hoplitis fulgida fulgida","M","CDOT",2015-06-19,2015,"rmbl",38.78257,-106.87002,6.46666666666667,1,170
"Lasioglossum abundipunctum","F","CDOT",2015-06-19,2015,"rmbl",38.78257,-106.87002,6.46666666666667,2,170
"Andrena medionitens","F","CDOT",2015-07-01,2015,"rmbl",38.78257,-106.87002,5.61666666666667,1,182
"Lasioglossum sedi","F","CDOT",2015-07-01,2015,"rmbl",38.78257,-106.87002,5.61666666666667,5,182
"Ceratina nanula","F","CDOT",2015-07-01,2015,"rmbl",38.78257,-106.87002,5.61666666666667,11,182
"Lasioglossum abundipunctum","F","CDOT",2015-07-01,2015,"rmbl",38.78257,-106.87002,5.61666666666667,1,182
"Lasioglossum obnubilum","F","CDOT",2015-07-01,2015,"rmbl",38.78257,-106.87002,5.61666666666667,1,182
"Lasioglossum semicaeruleum","F","CDOT",2015-07-01,2015,"rmbl",38.78257,-106.87002,5.61666666666667,1,182
"Lasioglossum trizonatum","F","CDOT",2015-07-01,2015,"rmbl",38.78257,-106.87002,5.61666666666667,1,182
"Osmia penstemonis","F","CDOT",2015-07-16,2015,"rmbl",38.78257,-106.87002,6.86666666666667,2,197
"Osmia albolateralis","F","CDOT",2015-07-16,2015,"rmbl",38.78257,-106.87002,6.86666666666667,2,197
"Lasioglossum ruidosense","F","CDOT",2015-07-16,2015,"rmbl",38.78257,-106.87002,6.86666666666667,1,197
"Calliopsis teucrii","F","CDOT",2015-07-16,2015,"rmbl",38.78257,-106.87002,6.86666666666667,1,197
"Lasioglossum sedi","F","CDOT",2015-07-16,2015,"rmbl",38.78257,-106.87002,6.86666666666667,1,197
"Panurginus ineptus","F","CDOT",2015-07-16,2015,"rmbl",38.78257,-106.87002,6.86666666666667,1,197
"Hoplitis robusta","F","CDOT",2015-07-16,2015,"rmbl",38.78257,-106.87002,6.86666666666667,1,197
"Andrena costillensis","F","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,1,211
"Hylaeus annulatus","F","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,1,211
"Lasioglossum abundipunctum","F","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,1,211
"Pseudopanurgus bakeri","M","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,2,211
"Colletes nigrifrons","F","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,2,211
"Hoplitis robusta","F","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,4,211
"Osmia brevis","F","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,7,211
"Hoplitis truncata","F","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,1,211
"Atoposmia abjecta abjecta","F","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,1,211
"Osmia phaceliae","M","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,1,211
"Osmia kincaidii","F","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,1,211
"Calliopsis teucrii","F","CDOT",2015-07-30,2015,"rmbl",38.78257,-106.87002,6.16666666666667,1,211
"Andrena costillensis","F","CDOT",2015-08-12,2015,"rmbl",38.78257,-106.87002,5.96666666666667,1,224
"Pseudopanurgus didirupa","F","CDOT",2015-08-12,2015,"rmbl",38.78257,-106.87002,5.96666666666667,1,224
"Pseudopanurgus bakeri","M","CDOT",2015-08-12,2015,"rmbl",38.78257,-106.87002,5.96666666666667,2,224
"Pseudopanurgus bakeri","F","CDOT",2015-08-12,2015,"rmbl",38.78257,-106.87002,5.96666666666667,5,224
"Lasioglossum sedi","F","CDOT",2015-08-12,2015,"rmbl",38.78257,-106.87002,5.96666666666667,1,224
"Dufourea fimbriata","M","CDOT",2015-08-12,2015,"rmbl",38.78257,-106.87002,5.96666666666667,1,224
"Hylaeus annulatus","F","CDOT",2015-08-12,2015,"rmbl",38.78257,-106.87002,5.96666666666667,1,224
"Lasioglossum trizonatum","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,7,126
"Lasioglossum sisymbrii","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,1,126
"Lasioglossum cooleyi","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,1,126
"Lasioglossum pacatum","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,10,126
"Ceratina neomexicana","M","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,2,126
"Lasioglossum sedi","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,19,126
"Halictus confusus","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,1,126
"Osmia kincaidii","M","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,1,126
"Lasioglossum inconditum","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,4,126
"Lasioglossum obnubilum","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,3,126
"Halictus tripartitus","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,2,126
"Halictus rubicundus","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,2,126
"Lasioglossum nigrum","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,2,126
"Lasioglossum ruidosense","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,2,126
"Ceratina neomexicana","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,1,126
"Ceratina nanula","M","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,2,126
"Andrena transnigra","M","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,1,126
"Andrena medionitens","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,2,126
"Andrena salicifloris","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,1,126
"Andrena algida","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,3,126
"Lasioglossum abundipunctum","F","CDOT",2016-05-05,2016,"rmbl",38.78257,-106.87002,6.58333333333333,1,126
"Lasioglossum trizonatum","F","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,15,143
"Lasioglossum inconditum","F","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,6,143
"Lasioglossum pacatum","F","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,7,143
"Lasioglossum sedi","F","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,52,143
"Lasioglossum abundipunctum","F","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,6,143
"Eucera fulvitarsis","M","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,4,143
"Osmia simillima","M","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,3,143
"Osmia phaceliae","M","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,1,143
"Osmia kincaidii","M","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,1,143
"Osmia vandykei","M","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,1,143
"Osmia brevis","M","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,1,143
"Osmia subaustralis","M","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,1,143
"Osmia albolateralis","M","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,1,143
"Ceratina neomexicana","M","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,1,143
"Lasioglossum prasinogaster","F","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,1,143
"Lasioglossum nigrum","F","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,1,143
"Lasioglossum obnubilum","F","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,1,143
"Ceratina nanula","M","CDOT",2016-05-22,2016,"rmbl",38.78257,-106.87002,7.4,2,143
"Lasioglossum sedi","F","CDOT",2016-06-06,2016,"rmbl",38.78257,-106.87002,3.16666666666667,28,158
"Lasioglossum obnubilum","F","CDOT",2016-06-06,2016,"rmbl",38.78257,-106.87002,3.16666666666667,5,158
"Lasioglossum abundipunctum","F","CDOT",2016-06-06,2016,"rmbl",38.78257,-106.87002,3.16666666666667,7,158
"Ceratina nanula","M","CDOT",2016-06-06,2016,"rmbl",38.78257,-106.87002,3.16666666666667,9,158
"Lasioglossum trizonatum","F","CDOT",2016-06-06,2016,"rmbl",38.78257,-106.87002,3.16666666666667,1,158
"Osmia albolateralis","M","CDOT",2016-06-06,2016,"rmbl",38.78257,-106.87002,3.16666666666667,1,158
"Osmia kincaidii","F","CDOT",2016-06-06,2016,"rmbl",38.78257,-106.87002,3.16666666666667,1,158
"Ceratina neomexicana","M","CDOT",2016-06-06,2016,"rmbl",38.78257,-106.87002,3.16666666666667,1,158
"Osmia simillima","M","CDOT",2016-06-06,2016,"rmbl",38.78257,-106.87002,3.16666666666667,1,158
"Ceratina nanula","F","CDOT",2016-06-06,2016,"rmbl",38.78257,-106.87002,3.16666666666667,1,158
"Ceratina neomexicana","F","CDOT",2016-06-22,2016,"rmbl",38.78257,-106.87002,5.68333333333333,1,174
"Lasioglossum sedi","F","CDOT",2016-06-22,2016,"rmbl",38.78257,-106.87002,5.68333333333333,5,174
"Ceratina nanula","F","CDOT",2016-06-22,2016,"rmbl",38.78257,-106.87002,5.68333333333333,11,174
"Lasioglossum obnubilum","F","CDOT",2016-06-22,2016,"rmbl",38.78257,-106.87002,5.68333333333333,1,174
"Lasioglossum abundipunctum","F","CDOT",2016-06-22,2016,"rmbl",38.78257,-106.87002,5.68333333333333,1,174
"Osmia simillima","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,1,190
"Ceratina neomexicana","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,1,190
"Ceratina nanula","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,2,190
"Lasioglossum abundipunctum","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,4,190
"Lasioglossum obnubilum","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,5,190
"Osmia albolateralis","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,2,190
"Halictus tripartitus","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,1,190
"Hylaeus annulatus","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,1,190
"Pseudopanurgus bakeri","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,1,190
"Osmia proxima","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,1,190
"Osmia phaceliae","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,1,190
"Hoplitis producta","F","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,1,190
"Pseudopanurgus bakeri","M","CDOT",2016-07-08,2016,"rmbl",38.78257,-106.87002,7.06666666666667,2,190
"Osmia brevis","F","CDOT",2016-07-21,2016,"rmbl",38.78257,-106.87002,3.13333333333333,3,203
"Halictus tripartitus","F","CDOT",2016-07-21,2016,"rmbl",38.78257,-106.87002,3.13333333333333,2,203
"Lasioglossum sedi","F","CDOT",2016-07-21,2016,"rmbl",38.78257,-106.87002,3.13333333333333,2,203
"Lasioglossum abundipunctum","F","CDOT",2016-07-21,2016,"rmbl",38.78257,-106.87002,3.13333333333333,1,203
"Anthophora terminalis","F","CDOT",2016-07-21,2016,"rmbl",38.78257,-106.87002,3.13333333333333,2,203
"Pseudopanurgus didirupa","F","CDOT",2016-07-21,2016,"rmbl",38.78257,-106.87002,3.13333333333333,1,203
"Pseudopanurgus bakeri","F","CDOT",2016-07-21,2016,"rmbl",38.78257,-106.87002,3.13333333333333,3,203
"Pseudopanurgus bakeri","M","CDOT",2016-07-21,2016,"rmbl",38.78257,-106.87002,3.13333333333333,3,203
"Lasioglossum obnubilum","F","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,2,215
"Megachile frigida","F","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,1,215
"Halictus tripartitus","F","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,3,215
"Pseudopanurgus bakeri","F","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,7,215
"Lasioglossum pacatum","F","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,1,215
"Lasioglossum sedi","F","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,1,215
"Pseudopanurgus bakeri","M","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,1,215
"Lasioglossum abundipunctum","F","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,2,215
"Lasioglossum trizonatum","F","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,1,215
"Dufourea harveyi","F","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,1,215
"Hylaeus annulatus","F","CDOT",2016-08-02,2016,"rmbl",38.78257,-106.87002,6.6,1,215
"Pseudopanurgus bakeri","F","CDOT",2016-08-18,2016,"rmbl",38.78257,-106.87002,3.05,1,231
"Megachile frigida","F","CDOT",2016-08-18,2016,"rmbl",38.78257,-106.87002,3.05,1,231
"Ceratina nanula","F","CDOT",2016-08-30,2016,"rmbl",38.78257,-106.87002,5.41666666666667,19,243
"Ceratina neomexicana","F","CDOT",2016-08-30,2016,"rmbl",38.78257,-106.87002,5.41666666666667,3,243
"Melissodes confusus","F","CDOT",2016-08-30,2016,"rmbl",38.78257,-106.87002,5.41666666666667,1,243
"Anthophora terminalis","F","CDOT",2016-08-30,2016,"rmbl",38.78257,-106.87002,5.41666666666667,1,243
"Lasioglossum sedi","F","CDOT",2016-08-30,2016,"rmbl",38.78257,-106.87002,5.41666666666667,2,243
"Lasioglossum obnubilum","F","CDOT",2016-08-30,2016,"rmbl",38.78257,-106.87002,5.41666666666667,3,243
"Lasioglossum trizonatum","F","CDOT",2016-08-30,2016,"rmbl",38.78257,-106.87002,5.41666666666667,2,243
"Lasioglossum ruidosense","F","CDOT",2016-08-30,2016,"rmbl",38.78257,-106.87002,5.41666666666667,1,243
"Lasioglossum trizonatum","F","CDOT",2017-05-26,2017,"rmbl",38.78257,-106.87002,6.33333333333333,1,146
"Lasioglossum inconditum","F","CDOT",2017-05-26,2017,"rmbl",38.78257,-106.87002,6.33333333333333,2,146
"Lasioglossum ruidosense","F","CDOT",2017-05-26,2017,"rmbl",38.78257,-106.87002,6.33333333333333,2,146
"Lasioglossum obnubilum","F","CDOT",2017-05-26,2017,"rmbl",38.78257,-106.87002,6.33333333333333,1,146
"Lasioglossum sedi","F","CDOT",2017-05-26,2017,"rmbl",38.78257,-106.87002,6.33333333333333,1,146
"Lasioglossum pacatum","F","CDOT",2017-05-26,2017,"rmbl",38.78257,-106.87002,6.33333333333333,3,146
"Lasioglossum obnubilum","F","CDOT",2017-06-05,2017,"rmbl",38.78257,-106.87002,5.06666666666667,3,156
"Lasioglossum sedi","F","CDOT",2017-06-05,2017,"rmbl",38.78257,-106.87002,5.06666666666667,1,156
"Lasioglossum abundipunctum","F","CDOT",2017-06-05,2017,"rmbl",38.78257,-106.87002,5.06666666666667,2,156
"Ceratina nanula","M","CDOT",2017-06-05,2017,"rmbl",38.78257,-106.87002,5.06666666666667,2,156
"Lasioglossum obnubilum","F","CDOT",2017-06-19,2017,"rmbl",38.78257,-106.87002,5.58333333333333,12,170
"Ceratina nanula","M","CDOT",2017-06-19,2017,"rmbl",38.78257,-106.87002,5.58333333333333,3,170
"Ceratina nanula","F","CDOT",2017-06-19,2017,"rmbl",38.78257,-106.87002,5.58333333333333,9,170
"Lasioglossum sedi","F","CDOT",2017-06-19,2017,"rmbl",38.78257,-106.87002,5.58333333333333,2,170
"Andrena nothocalaidis","F","CDOT",2017-06-19,2017,"rmbl",38.78257,-106.87002,5.58333333333333,1,170
"Lasioglossum pacatum","F","CDOT",2017-06-19,2017,"rmbl",38.78257,-106.87002,5.58333333333333,1,170
"Ceratina neomexicana","M","CDOT",2017-06-19,2017,"rmbl",38.78257,-106.87002,5.58333333333333,1,170
"Ceratina neomexicana","F","CDOT",2017-06-19,2017,"rmbl",38.78257,-106.87002,5.58333333333333,1,170
"Ceratina nanula","F","CDOT",2017-07-03,2017,"rmbl",38.78257,-106.87002,5.36666666666667,3,184
"Hylaeus basalis","F","CDOT",2017-07-03,2017,"rmbl",38.78257,-106.87002,5.36666666666667,3,184
"Lasioglossum trizonatum","F","CDOT",2017-07-03,2017,"rmbl",38.78257,-106.87002,5.36666666666667,1,184
"Lasioglossum obnubilum","F","CDOT",2017-07-03,2017,"rmbl",38.78257,-106.87002,5.36666666666667,1,184
"Lasioglossum sedi","F","CDOT",2017-07-03,2017,"rmbl",38.78257,-106.87002,5.36666666666667,2,184
"Dufourea maura","M","CDOT",2017-07-03,2017,"rmbl",38.78257,-106.87002,5.36666666666667,1,184
"Pseudopanurgus bakeri","F","CDOT",2017-07-20,2017,"rmbl",38.78257,-106.87002,5.83333333333333,4,201
"Lasioglossum sedi","F","CDOT",2017-07-20,2017,"rmbl",38.78257,-106.87002,5.83333333333333,6,201
"Halictus tripartitus","F","CDOT",2017-07-20,2017,"rmbl",38.78257,-106.87002,5.83333333333333,6,201
"Lasioglossum pacatum","F","CDOT",2017-07-20,2017,"rmbl",38.78257,-106.87002,5.83333333333333,4,201
"Pseudopanurgus bakeri","M","CDOT",2017-07-20,2017,"rmbl",38.78257,-106.87002,5.83333333333333,1,201
"Lasioglossum abundipunctum","F","CDOT",2017-07-20,2017,"rmbl",38.78257,-106.87002,5.83333333333333,1,201
"Hoplitis fulgida","F","CDOT",2017-07-20,2017,"rmbl",38.78257,-106.87002,5.83333333333333,1,201
"Lasioglossum obnubilum","F","CDOT",2017-07-20,2017,"rmbl",38.78257,-106.87002,5.83333333333333,1,201
"Anthophora terminalis","F","CDOT",2017-07-20,2017,"rmbl",38.78257,-106.87002,5.83333333333333,1,201
"Pseudopanurgus bakeri","M","CDOT",2017-08-01,2017,"rmbl",38.78257,-106.87002,5.63333333333333,1,213
"Pseudopanurgus bakeri","F","CDOT",2017-08-01,2017,"rmbl",38.78257,-106.87002,5.63333333333333,2,213
"Lasioglossum ruidosense","F","CDOT",2017-08-01,2017,"rmbl",38.78257,-106.87002,5.63333333333333,2,213
"Lasioglossum sedi","F","CDOT",2017-08-01,2017,"rmbl",38.78257,-106.87002,5.63333333333333,2,213
"Halictus tripartitus","F","CDOT",2017-08-01,2017,"rmbl",38.78257,-106.87002,5.63333333333333,2,213
"Ceratina nanula","F","CDOT",2017-08-01,2017,"rmbl",38.78257,-106.87002,5.63333333333333,2,213
"Calliopsis coloradensis","M","CDOT",2017-08-01,2017,"rmbl",38.78257,-106.87002,5.63333333333333,1,213
"Anthophora terminalis","F","CDOT",2017-08-01,2017,"rmbl",38.78257,-106.87002,5.63333333333333,1,213
"Halictus tripartitus","F","CDOT",2017-08-17,2017,"rmbl",38.78257,-106.87002,4.83333333333333,1,229
"Pseudopanurgus bakeri","F","CDOT",2017-08-17,2017,"rmbl",38.78257,-106.87002,4.83333333333333,1,229
"Halictus tripartitus","F","CDOT",2017-08-29,2017,"rmbl",38.78257,-106.87002,7.71666666666667,1,241
"Ceratina nanula","F","CDOT",2017-08-29,2017,"rmbl",38.78257,-106.87002,7.71666666666667,2,241
"Ceratina nanula","M","CDOT",2018-05-15,2018,"rmbl",38.78257,-106.87002,7.75,3,135
"Ceratina neomexicana","M","CDOT",2018-05-15,2018,"rmbl",38.78257,-106.87002,7.75,3,135
"Ceratina neomexicana","M","CDOT",2018-05-29,2018,"rmbl",38.78257,-106.87002,7,1,149
"Hoplitis fulgida","M","CDOT",2018-05-29,2018,"rmbl",38.78257,-106.87002,7,1,149
"Ceratina neomexicana","F","CDOT",2018-06-13,2018,"rmbl",38.78257,-106.87002,4.91666666666667,1,164
"Dianthidium pudicum","F","CDOT",2018-06-27,2018,"rmbl",38.78257,-106.87002,4.5,1,178
"Hoplitis fulgida","F","CDOT",2018-06-27,2018,"rmbl",38.78257,-106.87002,4.5,1,178
"Ceratina neomexicana","F","CDOT",2018-06-27,2018,"rmbl",38.78257,-106.87002,4.5,1,178
"Hoplitis fulgida","F","CDOT",2018-07-26,2018,"rmbl",38.78257,-106.87002,6.25,1,207
"Halictus virgatellus","F","Copper",2009-07-14,2009,"rmbl",38.96896,-106.96801,5.55,8,195
"Panurginus ineptus","F","Copper",2009-07-14,2009,"rmbl",38.96896,-106.96801,5.55,4,195
"Dufourea harveyi","M","Copper",2009-07-14,2009,"rmbl",38.96896,-106.96801,5.55,2,195
"Lasioglossum sedi","F","Copper",2009-07-14,2009,"rmbl",38.96896,-106.96801,5.55,5,195
"Hoplitis fulgida fulgida","M","Copper",2009-07-14,2009,"rmbl",38.96896,-106.96801,5.55,1,195
"Andrena mariae","F","Copper",2009-07-14,2009,"rmbl",38.96896,-106.96801,5.55,2,195
"Lasioglossum ruidosense","F","Copper",2009-07-14,2009,"rmbl",38.96896,-106.96801,5.55,3,195
"Dufourea maura","F","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,1,208
"Panurginus cressoniellus","M","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,5,208
"Panurginus cressoniellus","F","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,1,208
"Lasioglossum sedi","F","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,2,208
"Pseudopanurgus bakeri","M","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,2,208
"Hylaeus annulatus","M","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,5,208
"Halictus virgatellus","F","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,4,208
"Dufourea harveyi","F","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,1,208
"Pseudopanurgus bakeri","F","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,1,208
"Andrena mariae","F","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,1,208
"Hylaeus annulatus","F","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,3,208
"Panurginus ineptus","F","Copper",2009-07-27,2009,"rmbl",38.96896,-106.96801,5.36666666666667,2,208
"Andrena mariae","F","Copper",2009-08-12,2009,"rmbl",38.96896,-106.96801,5.75,1,224
"Hylaeus basalis","F","Copper",2009-08-12,2009,"rmbl",38.96896,-106.96801,5.75,1,224
"Halictus virgatellus","M","Copper",2009-08-12,2009,"rmbl",38.96896,-106.96801,5.75,1,224
"Hylaeus annulatus","F","Copper",2009-08-12,2009,"rmbl",38.96896,-106.96801,5.75,10,224
"Halictus virgatellus","F","Copper",2009-08-12,2009,"rmbl",38.96896,-106.96801,5.75,6,224
"Calliopsis teucrii","F","Copper",2009-08-12,2009,"rmbl",38.96896,-106.96801,5.75,1,224
"Dufourea harveyi","F","Copper",2009-08-12,2009,"rmbl",38.96896,-106.96801,5.75,2,224
"Lasioglossum ruidosense","F","Copper",2009-08-12,2009,"rmbl",38.96896,-106.96801,5.75,2,224
"Hylaeus annulatus","M","Copper",2009-08-12,2009,"rmbl",38.96896,-106.96801,5.75,1,224
