"TransectID","SamplEvent","SiteID_Year","apis_abund","prop_apis","TctVolume","TctColor","ColorVolume","VolumeSimple","ColorSimple","trapdays","NTrapsFinal","Abundance","AbundDayTrap"
"MD2b0d1c7e","MD07e69625","MD5385dc47_2003",0,0,"bowl 3.25oz","yellow,white","yellow,whitebowl 3.25oz","bowl 3.25oz","yellow,white",1,5.99999999999999,11,1.83333333333334
"MD2b23fd59","MDcd33083c","MD62d7961e_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,5,0.0793650793650795
"MD2b37c617","MD5bb05e9c","MDfaed4ac1_2006",1,0.0238095238095238,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,41,4.1
"MD2b4f9564","MD0773c8b8","MDe1beec85_2008",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,1,0.0714285714285714
"MD2b655a6f","MD723cda86","MD0957f88a_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",13,8.99999999999999,85,0.726495726495727
"MD2b67905d","MDd186b6b0","MDaaebcc26_2005",0,0,"bowl 3.25oz","blue,white,FLblue","blue,white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,6,0.6
"MD2b963998","MD9f494309","MD2d52b544_2010",1,0.0434782608695652,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,29,22,0.758620689655173
"MD2ba02e1c","MDaee811fd","MD57b0d241_2002",1,0.166666666666667,"bowl 12oz","blue,FLblue","blue,FLbluebowl 12oz","bowl 12oz","white,FLblue,FLyellow",1,10,5,0.5
"MD2bbb023f","MDc74b4518","MD18a8b2ad_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,13,0.928571428571428
"MD2bbe04b9","MD0d65e8e1","MDe048fd84_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,23,8,0.347826086956522
"MD2bd39ffc","MDea8f927b","MD25517680_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",4,8.99999999999999,1,0.0277777777777778
"MD2bd86059","MD4b3f7008","MD439d4cff_2005",0,0,"bowl 3.25oz","blue,white,FLblue","blue,white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,9,0.9
"MD2be54cd5","MD52c1c57e","MD2159e56a_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,19,1.9
"MD2beb8fd1","MDd3e4c9bf","MD03b758f5_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.99999999999999,12,0.214285714285715
"MD2bf78a99","MD137b773f","MD883eef88_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,63,4.5
"MD2bfab1f1","MDae675c05","MDdebd5443_2003",0,0,"bowl 3.25oz","yellow,white","yellow,whitebowl 3.25oz","bowl 3.25oz","yellow,white",1,5.99999999999999,6,1
"MD2c2dbb6a","MDf86a1e32","MDf83294b1_2004",1,0.0476190476190476,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,20,2
"MD2c4e0a90","MD03b57c57","MDbbc51252_2015",0,0,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",11,9,55,0.555555555555555
"MD2cb7c7f8","MDce191e09","MD67c138e3_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,5,0.0793650793650795
"MD2cd2d74d","MD9be6e2c0","MDeefa8b3b_2005",1,0.333333333333333,"bowl 3.25oz","white,FLblue","white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,2,0.2
"MD2cf161dd","MDd45ff800","MD75b985fb_2015",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,24,12,0.5
"MD2d095dcd","MD9a2225d1","MD25517680_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MD2d146b08","MD5bd1bf35","MD53f7041a_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,24,2.4
"MD2d256893","MD12a46b02","MD0b1410e0_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,12,0.8
"MD2d409d9b","MDaaf19d47","MD58403022_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,10,0.138888888888889
"MD2d4752e2","MD73992a93","MD2162f879_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,2,0.142857142857143
"MD2d656ee1","MDf1fa4fad","MDc5de4f28_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,22,0.34920634920635
"MD2d72b169","MDd1914028","MDa0e76d69_2003",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,9.00000000000001,2,0.222222222222222
"MD2d9bd17a","MD54ff3f98","MD84f9bceb_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,1,0.1
"MD2dae926f","MDd5bd3059","MD1ec2ae7e_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,34,0.539682539682541
"MD2dc29d76","MD99f72a9f","MD8210bbe6_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",37,9,57,0.171171171171171
"MD2dc61f74","MD728e50fe","MD5cc6ee4b_2005",0,0,"bowl 3.25oz","blue,white,FLblue","blue,white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,6,0.6
"MD2dcca1e4","MD57cd153c","MDc2216e29_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,53,0.841269841269843
"MD2dddea71","MDde9b6e3c","MD65e728d7_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,13,1.3
"MD2de165e0","MD76adc8d9","MDe12e1559_2015",0,0,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",13,7.99999999999999,32,0.307692307692308
"MD2de63cbd","MD5bb05e9c","MDfaed4ac1_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,24,2.4
"MD2e147225","MD2e89fb81","MDa93a95a8_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,11,0.733333333333334
"MD2e1f8385","MDd33e7774","MD5c62de91_2006",0,0,"bowl 2oz","blue,yellow,white","blue,yellow,whitebowl 2oz","bowl 2oz","blue,yellow,white",1,15,1,0.0666666666666667
"MD2e2993cd","MDc9635e95","MD8b6cc992_2014",1,0.0769230769230769,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,24,12,0.5
"MD2e2d216e","MD4a8c6561","MDd41226b4_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,17,0.26984126984127
"MD2e3d412d","MD90a559d6","MD0f23a0df_2013",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,79,2.63333333333333
"MD2e3dcd14","MD3ba599e8","MD02a1f90c_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,12,9,0.75
"MD2e773020","MDdb202c3b","MDc2216e29_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,9,0.125
"MD2ef9a560","MD550c1647","MD86df7dd0_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000002,28,0.518518518518518
"MD2f0fb6ef","MD77f9a98d","MD1d235551_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,4,5,1.25
"MD2f21b45b","MDbb8134d7","MDfee22c79_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,8,0.8
"MD2f2a14e7","MDf2fe14d8","MDde057a28_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,4,0.285714285714286
"MD2f4b604a","MD868e3850","MD7f590eea_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,39,0.61904761904762
"MD2f7f1f3e","MDbe67dac7","MD2162f879_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,10,0.666666666666667
"MD2f7f7da6","MD8b5d6eec","MDf9ac058f_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,4,0.266666666666667
"MD2fa7881c","MDf8f81505","MD7dc4fef3_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,19,0.633333333333333
"MD2fd1d4dc","MDf9f28fd4","MD9f75affc_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,9,0.6
"MD2fd79962","MD0049fda7","MDa1d936fe_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MD2fda989b","MDe4649541","MD18a8b2ad_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,11,0.733333333333334
"MD2fde8795","MDc23722df","MD7f590eea_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,8,0.111111111111111
"MD2ffacccc","MD80512a87","MD17c2b9b8_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.00000000000001,9,0.183673469387755
"MD307764db","MD801f675a","MDa098096b_2006",1,0.0256410256410256,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,38,3.8
"MD307e12a5","MD97586225","MDc3278daa_2002",0,0,"bowl 12oz","white","whitebowl 12oz","bowl 12oz","white",1,5,5,1
"MD308292d1","MD741bb909","MD3f506b08_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,8,0.533333333333334
"MD3089adb9","MD0ab452a3","MD9f3a987c_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,5,0.333333333333333
"MD30a695b3","MD56bb45d6","MD5af17dfc_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,4,0.0634920634920636
"MD30b1df29","MDe45442c1","MD9f75affc_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,3,0.214285714285714
"MD30efbafd","MD9c2fd525","MD7786c2dd_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,4,0.4
"MD30ff8701","MD2e792824","MD09d7d88e_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"MD31004e6c","MDa5324050","MD2994bd8e_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,10,0.714285714285714
"MD312fe47c","MD582c5acd","MD427942eb_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MD313fb6a3","MD6ba03caa","MDc6849283_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,2,0.133333333333333
"MD3140985a","MD52d4e388","MDf853b77f_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,42,3
"MD3163f235","MD62836c71","MD3db044cd_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,10,0.666666666666667
"MD316f814a","MDf19e3dfd","MDb4aceea6_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,10,0.714285714285714
"MD317a8299","MD46d14b04","MDad8e9da4_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,1,0.2
"MD319fed95","MDfabdd9b1","MD7dc4fef3_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,31,1.03333333333333
"MD31a65cc2","MD02507ba4","MD883eef88_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,12,9,0.75
"MD31d62c25","MDa4b8a60c","MD3e07752a_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,13,0.866666666666667
"MD31e3a01c","MDc484804e","MDb6b71ddd_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",9.00000000000001,3,4,0.148148148148148
"MD320a8e5b","MD63cccbec","MD5344f8eb_2014",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,23,4,0.173913043478261
"MD321c7fe4","MD88751ceb","MD37549f41_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,4,0.266666666666667
"MD3227df5d","MD636a3f54","MDc53693a8_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,4,0.0634920634920636
"MD322d58e6","MDfea9d833","MD1d235551_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,5,1
"MD32669994","MD8590a9c0","MD05d9b65d_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,28,6,0.214285714285714
"MD326d3fbb","MDbad62b71","MDbc80713e_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,24,0.333333333333334
"MD32784614","MD7a9e32b8","MD2f787f69_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,7,0.111111111111111
"MD3292e544","MDcf780041","MD930d09e1_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,1,0.2
"MD32cf8e5e","MD9161c17b","MDeb1da055_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MD32dfa3d6","MDc8e9f0c9","MD95cc22e5_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,41,2.73333333333333
"MD32f1528b","MDbf84f445","MDa2034600_2015",8,0.421052631578947,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,11,0.174603174603175
"MD32f6d69a","MD543571e2","MDd43f7fd9_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,1,0.05
"MD3310fac5","MD5bb05e9c","MDfaed4ac1_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,25,2.5
"MD332d103d","MD0c4e779b","MDd43f7fd9_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,6,0.3
"MD3333a806","MDf50f4d51","MD9048ddf1_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,3,1,0.0476190476190476
"MD337f58c6","MDb2cdf56c","MD2a49fef5_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,66,3.3
"MD33a30a40","MD06bb4d83","MD6f649bcf_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,3,2,0.111111111111111
"MD33a74b1f","MD0c932063","MDe258cbcc_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MD33a8bb6a","MD9dfe9454","MD9dec7f0a_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MD33cc5136","MD137aa4c9","MD6fa325fa_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,12,5,0.416666666666667
"MD33d969ee","MD08f27cb9","MD62d7961e_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,4,0.0555555555555556
"MD33fc567d","MD21ae9c2b","MD0a693886_2010",1,0.0555555555555556,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",2,5,17,1.7
"MD34066ecd","MD769b5597","MD33a2ff94_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,20,1.33333333333333
"MD3408639b","MD5ad5df0e","MD313e322d_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,99,9.9
"MD34189d13","MD13b574b5","MD6fa325fa_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,40,2.66666666666667
"MD3428b854","MDb77323c5","MDefffae72_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,15,1
"MD342d19e8","MDdf60830d","MDb4aceea6_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,2,0.133333333333333
"MD3453e71e","MDca56df4b","MDde057a28_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,1,0.0666666666666667
"MD347dcc4c","MD0546b63e","MDeb8162e1_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,12,1.2
"MD34af2987","MD336ea532","MD2162f879_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,23,1.53333333333333
"MD34b45cc3","MDa213e293","MDa1444c9d_2002",0,0,"bowl 12oz","white","whitebowl 12oz","bowl 12oz","white",1,5,11,2.2
"MD34b4e96f","MD7bb8e5c9","MD409f3684_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,46,3.06666666666667
"MD34bdd9e5","MDfb4c0b10","MDebd60564_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,9,0.45
"MD34c9591f","MD3da2dee0","MDf8bec355_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,52,2.6
"MD34d4a8ac","MD98fbdf79","MDa2034600_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,18,0.285714285714286
"MD34d9305c","MDcb6afbab","MD74d7cc50_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,7,0.466666666666667
"MD34dda2de","MDe12305f2","MD18f67c46_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MD34f1215f","MD2c2f5519","MDc60449e8_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"MD3522d2e1","MD32cc57f0","MD7609628e_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5,9.00000000000001,2,0.0444444444444444
"MD3595e27f","MDc8313d22","MD4c1b29d3_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"MD35c71c7a","MD6ead8fdb","MDf9fb5bfd_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,72,7.2
"MD35d2c542","MD4d5aa61e","MD0f1963f4_2005",0,0,"bowl 3.25oz","white,FLblue","white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,33,3.3
"MD35dab0f8","MD9900aef9","MD0340de93_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,12,10,0.833333333333333
"MD360ab7d3","MD2f5611b1","MDee4ffdc1_2003",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,71.0000000000001,67,0.943661971830985
"MD360f6200","MD8983cba9","MD75dcc08e_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,71,4.73333333333334
"MD3636321e","MD06fc0871","MDdbb5d296_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,53,3.53333333333333
"MD3639cfaa","MDe22c1bb0","MD2a49fef5_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,11,0.55
"MD36419fd2","MD50d8e103","MD449e0d62_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,29,2.9
"MD365cde5d","MDecb4b55f","MD0a35f209_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,27,0.428571428571429
"MD3669f039","MDb7da3580","MDf084c70d_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,22,1.46666666666667
"MD36aac4ee","MD9b78c06d","MD532fb882_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,17,34,2
"MD36c155e3","MDc667aa80","MDde057a28_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,13,2,0.153846153846154
"MD36cb74b4","MD8fad82ba","MD42cf90b3_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,20,2
"MD36d21367","MD2a9b8f32","MDa89f218a_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,16,1.06666666666667
